Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
15,Matt Gay,2.0,2.0,100.0,46,0.0,0.0,1.0,1.0,0.0,2,2,1,9.0,9.0,16.3%,27.7,8,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,denver_broncos
11,Eddy Pineiro,3.0,5.0,60.0,47,0.0,2.0,0.0,1.0,0.0,2,2,1,12.0,12.0,1.1%,23.1,13,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,atlanta_falcons
9,Jason Myers,3.0,3.0,100.0,44,0.0,0.0,2.0,1.0,0.0,2,2,1,12.0,12.0,9.1%,30.5,2,2021,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,tennessee_titans
6,Spencer Shrader,3.0,3.0,100.0,41,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,1.9%,31.3,12,2021,3,K,ACT,0,201,2,Notre Dame,IND,indianapolis_colts,indianapolis_colts,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700,2008,
32,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,9,2021,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
20,Tyler Bass,1.0,1.0,100.0,33,0.0,0.0,1.0,0.0,0.0,3,4,1,6.0,6.0,60.9%,24.9,11,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
23,Wil Lutz,1.0,1.0,100.0,37,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,34.5%,23.5,9,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
1,Nick Folk,5.0,5.0,100.0,53,0.0,1.0,0.0,1.0,3.0,2,2,1,24.0,24.0,1.0%,40.4,4,2021,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,new_york_jets
1,Austin Seibert,7.0,7.0,100.0,45,0.0,4.0,2.0,1.0,0.0,0,0,1,22.0,22.0,0.7%,40.7,2,2021,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
27,Wil Lutz,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,34.5%,1.8,10,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,philadelphia_eagles
31,Chase Mclaughlin,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,70.7%,0.7,3,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,los_angeles_rams
12,Anders Carlson,2.0,2.0,100.0,55,0.0,1.0,0.0,0.0,1.0,0,1,1,8.0,8.0,1.0%,27.1,7,2021,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
6,Will Reichard,2.0,4.0,50.0,50,0.0,1.0,0.0,0.0,1.0,3,3,1,11.0,11.0,12.6%,19.6,17,2021,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,
2,Younghoe Koo,4.0,4.0,100.0,58,0.0,0.0,0.0,2.0,2.0,2,2,1,20.0,20.0,21.9%,36.8,4,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,washington_commanders
9,Jason Sanders,2.0,2.0,100.0,39,0.0,1.0,1.0,0.0,0.0,3,3,1,9.0,9.0,45.6%,27.8,9,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
26,Tyler Bass,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,60.9%,3.7,13,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,new_england_patriots
28,Cam Little,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,4.6%,0.7,10,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,san_francisco_49ers
7,Brandon Mcmanus,3.0,3.0,100.0,46,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,7.8%,31.3,13,2021,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
15,Jake Elliott,2.0,4.0,50.0,31,0.0,1.0,1.0,0.0,0.0,2,3,1,8.0,8.0,60.8%,17.5,11,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,new_york_giants
16,Nick Folk,2.0,2.0,100.0,44,0.0,0.0,0.0,2.0,0.0,1,1,1,9.0,9.0,1.0%,27.7,13,2021,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
22,Justin Tucker,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,12.5%,3.0,3,2021,,,,,,,,,,,,,,,,,,,,
14,Younghoe Koo,1.0,1.0,100.0,54,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,21.9%,25.6,3,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
32,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,17,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
28,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,12,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,seattle_seahawks
17,Jason Sanders,2.0,2.0,100.0,55,0.0,0.0,1.0,0.0,1.0,0,1,1,8.0,8.0,45.6%,27.0,15,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
16,Chase Mclaughlin,2.0,2.0,100.0,30,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,70.7%,27.1,10,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
8,Cam Little,2.0,2.0,100.0,48,0.0,0.0,0.0,2.0,0.0,2,2,1,10.0,10.0,4.6%,28.4,17,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
28,Joshua Karty,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,12.6%,2.8,8,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
20,Graham Gano,1.0,2.0,50.0,42,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,2.6%,15.1,10,2021,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,
26,Cairo Santos,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,15.5%,0.7,14,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,minnesota_vikings
2,Brandon Aubrey,4.0,4.0,100.0,58,0.0,0.0,0.0,1.0,3.0,2,2,1,21.0,21.0,96.5%,37.5,16,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,arizona_cardinals
26,Eddy Pineiro,1.0,1.0,100.0,43,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,1.1%,24.2,1,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
30,Graham Gano,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,2.6%,0.7,16,2021,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,chicago_bears
14,Younghoe Koo,3.0,3.0,100.0,39,0.0,1.0,2.0,0.0,0.0,1,1,1,10.0,10.0,21.9%,29.2,2,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,tampa_bay_buccaneers
13,Wil Lutz,2.0,2.0,100.0,36,0.0,1.0,1.0,0.0,0.0,5,5,1,11.0,11.0,34.5%,29.2,13,2021,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,kansas_city_chiefs
1,Jake Bates,4.0,4.0,100.0,48,0.0,0.0,2.0,2.0,0.0,5,5,1,19.0,19.0,92.5%,36.1,6,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,cincinnati_bengals
29,Jake Elliott,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,60.8%,0.0,5,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
8,Cameron Dicker,3.0,3.0,100.0,53,0.0,2.0,0.0,0.0,1.0,1,1,1,12.0,12.0,91.8%,30.7,1,2021,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
9,Joey Slye,2.0,2.0,100.0,63,0.0,0.0,0.0,0.0,2.0,1,1,1,11.0,11.0,2.2%,29.1,4,2021,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,new_york_jets
19,Brandon Mcmanus,2.0,3.0,66.7,38,0.0,0.0,2.0,0.0,0.0,0,0,1,6.0,6.0,7.8%,19.14,9,2021,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,kansas_city_chiefs
14,Jason Sanders,2.0,2.0,100.0,56,0.0,0.0,0.0,1.0,1.0,0,0,1,9.0,9.0,45.6%,27.7,4,2021,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,indianapolis_colts
11,Ka'Imi Fairbairn,2.0,4.0,50.0,54,0.0,1.0,0.0,0.0,1.0,1,1,1,9.0,9.0,65.1%,18.2,9,2021,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,miami_dolphins
23,Jake Elliott,2.0,2.0,100.0,29,0.0,2.0,0.0,0.0,0.0,1,1,1,7.0,7.0,60.8%,26.5,2,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,san_francisco_49ers
4,Joshua Karty,4.0,5.0,80.0,52,0.0,1.0,1.0,1.0,1.0,0,0,1,15.0,15.0,12.6%,29.6,4,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,arizona_cardinals
14,Cade York,1.0,2.0,50.0,59,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,2.9%,16.5,16,2021,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
27,Younghoe Koo,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,21.9%,1.6,7,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,carolina_panthers
18,Justin Tucker,1.0,3.0,33.3,54,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,12.5%,11.96,11,2021,,,,,,,,,,,,,,,,,,,,
25,Evan Mcpherson,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,44.5%,3.0,5,2021,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,green_bay_packers
30,Chase Mclaughlin,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,70.7%,0.0,11,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
7,Joshua Karty,4.0,4.0,100.0,48,0.0,3.0,0.0,1.0,0.0,0,0,1,13.0,13.0,12.6%,32.2,15,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
20,Younghoe Koo,2.0,3.0,66.7,41,0.0,1.0,0.0,1.0,0.0,1,1,1,8.0,8.0,21.9%,20.64,13,2021,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,
5,Jake Elliott,3.0,3.0,100.0,31,0.0,2.0,1.0,0.0,0.0,4,4,1,13.0,13.0,60.8%,31.4,12,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
20,Chase Mclaughlin,1.0,1.0,100.0,23,0.0,1.0,0.0,0.0,0.0,3,4,1,6.0,6.0,70.7%,25.0,12,2021,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,
18,Matt Gay,2.0,2.0,100.0,26,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,16.3%,27.2,6,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,kansas_city_chiefs
16,Tyler Bass,1.0,1.0,100.0,50,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,60.9%,26.3,16,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
5,Austin Seibert,4.0,5.0,80.0,47,0.0,2.0,1.0,1.0,0.0,0,0,1,13.0,13.0,0.7%,28.3,8,2021,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
8,Brandon Aubrey,2.0,2.0,100.0,47,0.0,0.0,1.0,1.0,0.0,2,2,1,9.0,9.0,96.5%,27.7,14,2021,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
30,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,10,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
14,Matt Gay,2.0,2.0,100.0,27,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,16.3%,27.2,10,2021,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
11,Brandon Mcmanus,1.0,1.0,100.0,32,0.0,0.0,1.0,0.0,0.0,4,4,1,7.0,7.0,7.8%,25.6,14,2021,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
15,Austin Seibert,2.0,2.0,100.0,30,0.0,1.0,1.0,0.0,0.0,4,4,1,10.0,10.0,0.7%,28.5,5,2021,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
2,Chris Boswell,4.0,4.0,100.0,52,0.0,0.0,2.0,1.0,1.0,2,2,1,17.0,17.0,72.7%,34.7,6,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
24,Joey Slye,1.0,1.0,100.0,23,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,2.2%,24.3,8,2021,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
15,Jake Bates,1.0,1.0,100.0,56,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,92.5%,26.3,12,2021,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,
30,Spencer Shrader,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,1.9%,2.1,1,2021,3,K,ACT,0,201,2,Notre Dame,IND,indianapolis_colts,indianapolis_colts,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700,2008,seattle_seahawks
16,Harrison Butker,2.0,2.0,100.0,51,1.0,0.0,0.0,0.0,1.0,2,2,1,10.0,10.0,69.5%,28.4,2,2021,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,baltimore_ravens
31,Cairo Santos,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,15.5%,1.4,13,2021,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,green_bay_packers
14,Harrison Butker,1.0,1.0,100.0,40,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,69.5%,25.6,9,2021,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
15,Graham Gano,2.0,2.0,100.0,47,0.0,0.0,0.0,2.0,0.0,2,2,1,10.0,10.0,2.6%,28.4,13,2021,9,K,ACT,0,202,16,Florida State,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,los_angeles_chargers
1,Chris Boswell,6.0,6.0,100.0,57,0.0,1.0,0.0,2.0,3.0,0,0,1,26.0,26.0,72.7%,42.5,1,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
18,Tyler Bass,2.0,2.0,100.0,38,0.0,0.0,2.0,0.0,0.0,2,2,1,8.0,8.0,60.9%,27.0,5,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
21,Tyler Bass,1.0,2.0,50.0,43,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,8.0,60.9%,16.5,2,2021,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
15,Cam Little,1.0,1.0,100.0,21,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,4.6%,25.0,7,2021,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
16,Chris Boswell,2.0,3.0,66.7,48,0.0,1.0,0.0,1.0,0.0,1,1,1,8.0,8.0,72.7%,20.64,12,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
15,Blake Grupe,2.0,2.0,100.0,38,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,3.2%,27.1,10,2021,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,philadelphia_eagles
28,Joshua Karty,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,1,1.0,1.0,12.6%,0.7,5,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
23,Chris Boswell,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,72.7%,2.8,10,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
21,Jake Elliott,1.0,2.0,50.0,43,0.0,0.0,0.0,1.0,0.0,1,1,1,5.0,5.0,60.8%,14.4,9,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,los_angeles_chargers
28,Eddy Pineiro,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,1.1%,1.6,17,2021,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,tampa_bay_buccaneers
19,Chris Boswell,2.0,2.0,100.0,49,0.0,0.0,1.0,1.0,0.0,1,1,1,8.0,8.0,72.7%,27.0,15,2021,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,kansas_city_chiefs
18,Zane Gonzalez,1.0,1.0,100.0,31,0.0,0.0,1.0,0.0,0.0,3,3,1,6.0,6.0,7.1%,24.9,17,2021,5,K,ACT,72,202,7,Arizona State,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,san_francisco_49ers
17,Blake Grupe,2.0,3.0,66.7,43,0.0,0.0,0.0,2.0,0.0,0,0,1,8.0,8.0,3.2%,20.54,8,2021,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,atlanta_falcons
24,Jake Elliott,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,60.8%,1.6,14,2021,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
16,Joshua Karty,2.0,2.0,100.0,41,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,12.6%,27.8,1,2021,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
31,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,10,2021,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,washington_commanders
27,Greg Joseph,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,0.7%,1.1,6,2021,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
