Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Score,week,year,Number,Position,Status,Height,Weight,Experience,College,Team,home_team_name,stadium_id,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,away_team_name
21,Tyler Bass,1.0,2.0,50.0,50,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,60.9%,15.1,4,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
7,Jason Sanders,2.0,2.0,100.0,46,0.0,0.0,1.0,1.0,0.0,4,4,1,11.0,11.0,45.6%,29.1,11,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
25,Cam Little,1.0,1.0,100.0,30,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,4.6%,23.5,6,2023,39,K,ACT,0,172,2,Arkansas,JAX,jacksonville_jaguars,jacksonville_jaguars,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16,1995,
10,Jason Myers,2.0,2.0,100.0,59,0.0,0.0,1.0,0.0,1.0,4,4,1,12.0,12.0,9.1%,29.8,7,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,
24,Evan Mcpherson,1.0,1.0,100.0,51,0.0,0.0,0.0,0.0,1.0,1,1,1,6.0,6.0,44.5%,24.9,1,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,cleveland_browns
7,Cade York,2.0,2.0,100.0,37,0.0,1.0,1.0,0.0,0.0,3,3,1,9.0,9.0,2.9%,27.8,14,2023,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,houston_texans
15,Matthew Wright,2.0,2.0,100.0,39,0.0,1.0,1.0,0.0,0.0,1,1,1,7.0,7.0,2.1%,26.4,17,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,tampa_bay_buccaneers
20,Joey Slye,2.0,3.0,66.7,29,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,2.2%,20.74,2,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
31,Younghoe Koo,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,21.9%,0.0,16,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,chicago_bears
30,Jason Sanders,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,45.6%,0.0,6,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
16,Chris Boswell,1.0,1.0,100.0,50,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,72.7%,26.3,4,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,houston_texans
11,Harrison Butker,2.0,2.0,100.0,44,0.0,1.0,0.0,1.0,0.0,3,3,1,10.0,10.0,69.5%,28.5,16,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
10,Cameron Dicker,3.0,3.0,100.0,51,0.0,0.0,1.0,1.0,1.0,0,0,1,12.0,12.0,91.8%,30.5,13,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,denver_broncos
11,Greg Joseph,3.0,3.0,100.0,38,0.0,1.0,2.0,0.0,0.0,2,2,1,11.0,11.0,0.7%,29.9,5,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
1,Anders Carlson,4.0,4.0,100.0,42,0.0,1.0,1.0,2.0,0.0,2,2,1,16.0,16.0,1.0%,34.1,14,2023,17,K,ACT,77,215,2,Auburn,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,tampa_bay_buccaneers
24,Jude Mcatamney,1.0,1.0,100.0,31,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,0.7%,23.5,9,2023,99,K,ACT,0,205,1,Rutgers,NYG,new_york_giants,new_york_giants,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3,2010,las_vegas_raiders
8,Austin Seibert,2.0,2.0,100.0,45,0.0,0.0,1.0,1.0,0.0,4,4,1,11.0,11.0,0.7%,29.1,4,2023,16,K,ACT,69,214,5,Oklahoma,FA,free_agent,,,,,,,,,,,
30,Matthew Wright,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.1%,0.0,7,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
11,Chad Ryland,2.0,2.0,100.0,57,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,3.7%,28.4,8,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,baltimore_ravens
30,Joey Slye,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,2.2%,0.0,14,2023,6,K,ACT,0,213,7,Virginia Tech,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,houston_texans
31,Andre Szmyt,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0%,0.0,7,2023,38,K,ACT,0,200,1,Syracuse,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,
21,Harrison Butker,1.0,1.0,100.0,32,0.0,0.0,1.0,0.0,0.0,2,3,1,5.0,5.0,69.5%,24.2,17,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
6,Chris Boswell,2.0,2.0,100.0,54,0.0,0.0,1.0,0.0,1.0,3,3,1,11.0,11.0,72.7%,29.1,14,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,indianapolis_colts
12,Greg Joseph,2.0,3.0,66.7,41,0.0,1.0,0.0,1.0,0.0,2,2,1,9.0,9.0,0.7%,21.34,15,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,baltimore_ravens
22,Nick Folk,1.0,2.0,50.0,27,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,1.0%,14.5,10,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,jacksonville_jaguars
5,Parker Romo,3.0,4.0,75.0,55,0.0,0.0,1.0,1.0,1.0,2,2,1,14.0,14.0,1.2%,27.1,13,2023,11,K,ACT,72,180,1,Virginia Tech,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
9,Ka'Imi Fairbairn,2.0,2.0,100.0,33,0.0,1.0,1.0,0.0,0.0,4,4,1,10.0,10.0,65.1%,28.5,11,2023,15,K,ACT,0,183,10,UCLA,HOU,houston_texans,houston_texans,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50,2002,jacksonville_jaguars
4,Matthew Wright,4.0,5.0,80.0,42,0.0,1.0,2.0,1.0,0.0,1,1,1,14.0,14.0,2.1%,28.9,13,2023,37,K,ACT,0,174,4,UCF,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,new_orleans_saints
3,Greg Joseph,5.0,5.0,100.0,52,0.0,1.0,1.0,2.0,1.0,0,0,1,19.0,19.0,0.7%,36.9,4,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
22,Cairo Santos,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,15.5%,3.7,6,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,minnesota_vikings
13,Jake Bates,1.0,1.0,100.0,44,0.0,0.0,0.0,1.0,0.0,4,4,1,8.0,8.0,92.5%,26.3,7,2023,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,baltimore_ravens
18,Justin Tucker,2.0,4.0,50.0,50,0.0,0.0,1.0,0.0,1.0,1,2,1,9.0,9.0,12.5%,18.1,13,2023,,,,,,,,,,,,,,,,,,,,
23,Jake Elliott,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,60.8%,2.8,7,2023,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
26,Justin Tucker,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,12.5%,3.5,4,2023,,,,,,,,,,,,,,,,,,,,
3,Eddy Pineiro,3.0,3.0,100.0,43,0.0,1.0,1.0,1.0,0.0,3,3,1,13.0,13.0,1.1%,31.3,3,2023,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,seattle_seahawks
17,Chad Ryland,1.0,1.0,100.0,32,0.0,0.0,1.0,0.0,0.0,2,2,1,5.0,5.0,3.7%,24.2,7,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,seattle_seahawks
17,Chad Ryland,2.0,2.0,100.0,40,0.0,0.0,1.0,1.0,0.0,1,1,1,8.0,8.0,3.7%,27.0,6,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,los_angeles_rams
4,Chad Ryland,3.0,3.0,100.0,58,0.0,0.0,1.0,1.0,1.0,3,3,1,15.0,15.0,3.7%,32.6,16,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
24,Cairo Santos,1.0,1.0,100.0,30,0.0,0.0,1.0,0.0,0.0,2,2,1,5.0,5.0,15.5%,24.2,16,2023,8,K,ACT,0,175,12,Tulane,CHI,chicago_bears,chicago_bears,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595,1924,
22,Justin Tucker,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,12.5%,3.0,3,2023,,,,,,,,,,,,,,,,,,,,
32,Riley Patterson,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.0%,0.7,15,2023,10,K,ACT,71,195,4,Memphis,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,
6,Chris Boswell,3.0,3.0,100.0,46,0.0,2.0,0.0,1.0,0.0,4,4,1,14.0,14.0,72.7%,32.1,7,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
32,Jake Elliott,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,2,1,2.0,2.0,60.8%,1.4,4,2023,4,K,ACT,0,167,9,Memphis,PHI,philadelphia_eagles,philadelphia_eagles,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30,2003,
17,Jason Sanders,2.0,2.0,100.0,55,0.0,0.0,1.0,0.0,1.0,0,1,1,8.0,8.0,45.6%,27.0,15,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
8,Cameron Dicker,3.0,3.0,100.0,53,0.0,2.0,0.0,0.0,1.0,1,1,1,12.0,12.0,91.8%,30.7,1,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,miami_dolphins
24,Jason Sanders,1.0,2.0,50.0,23,0.0,1.0,0.0,0.0,0.0,0,0,1,3.0,3.0,45.6%,13.1,3,2023,7,K,ACT,0,195,8,New Mexico,MIA,miami_dolphins,miami_dolphins,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7,1987,
19,Jason Myers,1.0,2.0,50.0,43,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,9.1%,15.8,16,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,pittsburgh_steelers
24,Evan Mcpherson,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,4,4,1,4.0,4.0,44.5%,2.8,10,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,baltimore_ravens
32,Greg Zuerlein,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,1,1,1.0,1.0,1.3%,0.7,1,2023,,,,,,,,,,,,,,,,,,,,
30,Matt Gay,1.0,2.0,50.0,34,0.0,0.0,1.0,0.0,0.0,1,1,1,4.0,4.0,16.3%,13.7,2,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
24,Jake Bates,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6,6,1,6.0,6.0,92.5%,4.2,4,2023,39,K,ACT,0,202,2,Arkansas,DET,detroit_lions,detroit_lions,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600,2002,
6,Tyler Bass,2.0,2.0,100.0,43,0.0,1.0,0.0,1.0,0.0,5,6,1,12.0,12.0,60.9%,29.9,3,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
26,Tyler Bass,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5,5,1,5.0,5.0,60.9%,3.7,13,2023,2,K,ACT,0,183,6,Georgia Southern,BUF,buffalo_bills,buffalo_bills,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600,1973,
16,Greg Zuerlein,2.0,4.0,50.0,34,0.0,1.0,1.0,0.0,0.0,2,2,1,8.0,8.0,1.3%,17.5,6,2023,,,,,,,,,,,,,,,,,,,,
5,Will Reichard,2.0,2.0,100.0,58,0.0,0.0,1.0,0.0,1.0,4,4,1,12.0,12.0,12.6%,29.8,3,2023,16,K,ACT,0,187,2,Alabama,MIN,minnesota_vikings,minnesota_vikings,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840,2016,los_angeles_chargers
14,Brandon Mcmanus,1.0,1.0,100.0,45,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,7.8%,25.6,7,2023,17,K,ACT,0,201,12,Temple,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,denver_broncos
19,Jason Myers,1.0,1.0,100.0,20,0.0,1.0,0.0,0.0,0.0,3,3,1,6.0,6.0,9.1%,25.0,6,2023,5,K,ACT,0,190,11,Marist,SEA,seattle_seahawks,seattle_seahawks,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20,2002,cincinnati_bengals
7,Brandon Aubrey,2.0,2.0,100.0,65,0.0,0.0,0.0,0.0,2.0,1,1,1,11.0,11.0,96.5%,29.1,3,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,arizona_cardinals
13,Brandon Aubrey,2.0,3.0,66.7,55,0.0,0.0,1.0,0.0,1.0,2,2,1,10.0,10.0,96.5%,21.94,5,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,san_francisco_49ers
18,Chris Boswell,2.0,2.0,100.0,53,0.0,1.0,0.0,0.0,1.0,1,1,1,9.0,9.0,72.7%,27.8,2,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
7,Matt Gay,2.0,3.0,66.7,54,0.0,0.0,0.0,1.0,1.0,1,1,1,10.0,10.0,16.3%,21.94,9,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,
4,Greg Joseph,4.0,4.0,100.0,48,0.0,1.0,1.0,2.0,0.0,0,0,1,14.0,14.0,0.7%,32.7,8,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,cincinnati_bengals
16,Chase Mclaughlin,1.0,2.0,50.0,23,0.0,1.0,0.0,0.0,0.0,2,2,1,5.0,5.0,70.7%,14.5,7,2023,4,K,ACT,0,190,7,Illinois,TB,tampa_bay_buccaneers,tampa_bay_buccaneers,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26,1998,buffalo_bills
32,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,17,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,los_angeles_rams
22,Dustin Hopkins,1.0,1.0,100.0,56,0.0,0.0,0.0,0.0,1.0,1,2,1,6.0,6.0,2.3%,24.9,4,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,baltimore_ravens
10,Brayden Narveson,3.0,4.0,75.0,46,0.0,0.0,1.0,2.0,0.0,1,1,1,12.0,12.0,0.7%,25.7,2,2023,1,K,ACT,72,190,1,NC State,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,atlanta_falcons
14,Cade York,1.0,2.0,50.0,59,0.0,0.0,0.0,0.0,1.0,3,3,1,8.0,8.0,2.9%,16.5,16,2023,3,K,ACT,74,206,3,LSU,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,houston_texans
28,Harrison Butker,1.0,2.0,50.0,37,0.0,0.0,1.0,0.0,0.0,2,2,1,5.0,5.0,69.5%,14.4,4,2023,7,K,ACT,0,205,9,Georgia Tech,KC,kansas_city_chiefs,kansas_city_chiefs,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020,1972,
28,Greg Joseph,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.7%,0.0,12,2023,40,K,ACT,0,206,5,Florida Atlantic,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
22,Eddy Pineiro,1.0,1.0,100.0,38,0.0,0.0,1.0,0.0,0.0,1,2,1,4.0,4.0,1.1%,23.5,14,2023,4,K,ACT,72,185,6,Florida,CAR,carolina_panthers,carolina_panthers,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748,1996,
14,Younghoe Koo,1.0,1.0,100.0,54,0.0,0.0,0.0,0.0,1.0,2,2,1,7.0,7.0,21.9%,25.6,3,2023,6,K,ACT,0,195,8,Georgia Southern,ATL,atlanta_falcons,atlanta_falcons,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050,2017,detroit_lions
29,Nick Folk,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3,3,1,3.0,3.0,1.0%,2.1,15,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,seattle_seahawks
17,Jake Moody,2.0,2.0,100.0,28,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,12.5%,27.2,5,2023,4,K,ACT,0,210,3,Michigan,SF,san_francisco_49ers,san_francisco_49ers,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13,2014,
13,Wil Lutz,2.0,2.0,100.0,36,0.0,1.0,1.0,0.0,0.0,5,5,1,11.0,11.0,34.5%,29.2,13,2023,3,K,ACT,0,184,10,Georgia State,DEN,denver_broncos,denver_broncos,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280,2001,
2,Brayden Narveson,3.0,3.0,100.0,47,0.0,2.0,0.0,1.0,0.0,3,3,1,13.0,13.0,0.7%,31.4,3,2023,1,K,ACT,72,190,1,NC State,GB,green_bay_packers,green_bay_packers,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640,1957,
2,Chris Boswell,4.0,4.0,100.0,52,0.0,0.0,2.0,1.0,1.0,2,2,1,17.0,17.0,72.7%,34.7,6,2023,9,K,ACT,0,185,11,Rice,PIT,pittsburgh_steelers,pittsburgh_steelers,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730,2001,
21,Dustin Hopkins,1.0,2.0,50.0,45,0.0,0.0,0.0,1.0,0.0,3,3,1,7.0,7.0,2.3%,15.8,13,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,
14,Matt Gay,2.0,2.0,100.0,27,0.0,2.0,0.0,0.0,0.0,2,2,1,8.0,8.0,16.3%,27.2,10,2023,16,K,ACT,0,232,7,Utah,WAS,washington_commanders,washington_commanders,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300,1997,seattle_seahawks
20,Nick Folk,1.0,1.0,100.0,44,0.0,0.0,0.0,1.0,0.0,2,2,1,6.0,6.0,1.0%,24.9,6,2023,6,K,ACT,73,222,17,Arizona,TEN,tennessee_titans,tennessee_titans,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476,1999,
5,Cameron Dicker,2.0,2.0,100.0,53,1.0,0.0,0.0,0.0,1.0,4,4,1,12.0,12.0,91.8%,29.8,11,2023,11,K,ACT,0,216,4,Texas,LAC,los_angeles_chargers,los_angeles_chargers,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
23,Evan Mcpherson,1.0,1.0,100.0,37,0.0,0.0,1.0,0.0,0.0,2,2,1,5.0,5.0,44.5%,24.2,6,2023,2,K,ACT,0,185,5,Florida,CIN,cincinnati_bengals,cincinnati_bengals,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482,2000,
66,Dustin Hopkins,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,2.3%,0.2,7,2023,7,K,ACT,0,210,12,Florida State,CLE,cleveland_browns,cleveland_browns,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577,1999,
2,Brandon Aubrey,4.0,4.0,100.0,58,0.0,0.0,0.0,1.0,3.0,2,2,1,21.0,21.0,96.5%,37.5,16,2023,17,K,ACT,0,218,3,Notre Dame,DAL,dallas_cowboys,dallas_cowboys,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639,2009,
2,Daniel Carlson,4.0,4.0,100.0,54,0.0,1.0,2.0,0.0,1.0,1,2,1,15.0,15.0,15.3%,33.4,17,2023,8,K,ACT,0,215,8,Auburn,LV,las_vegas_raiders,las_vegas_raiders,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001,2020,
1,Chad Ryland,5.0,6.0,83.3,40,0.0,2.0,2.0,1.0,0.0,1,1,1,17.0,17.0,3.7%,32.46,13,2023,38,K,ACT,0,195,3,Maryland,ARI,arizona_cardinals,arizona_cardinals,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070,2006,
1,Joshua Karty,5.0,6.0,83.3,55,0.0,1.0,2.0,0.0,2.0,0,0,1,19.0,19.0,12.6%,33.76,10,2023,16,K,ACT,0,208,2,Stanford,LAR,los_angeles_rams,los_angeles_rams,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100,2020,
12,Blake Grupe,2.0,2.0,100.0,42,0.0,1.0,0.0,1.0,0.0,3,3,1,10.0,10.0,3.2%,28.5,6,2023,19,K,ACT,0,156,3,Notre Dame,NO,new_orleans_saints,new_orleans_saints,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3,1975,jacksonville_jaguars
