Rank,Player,REC,TGT,Rec Yds,Y/R,LG,20+,Rec TD,ATT,Rec Yds,Rec TD,FL,G,FPTS,FPTS/G,ROST,team_abbr,team_name,year,week,Score,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,Team Name
4066,Stefon Diggs,4,6,23,5.8,9,0,2,0,0,0,0,1,14.3,14.3,84.7%,NE,new_england_patriots,2021,11,9.92,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
4067,Mike Evans,6,11,73,12.2,21,1,1,1,10,0,0,1,14.3,14.3,97.3%,TB,tampa_bay_buccaneers,2021,11,24.88,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
4068,Adam Thielen,8,10,82,10.3,26,1,1,0,0,0,0,1,14.2,14.2,49.1%,CAR,carolina_panthers,2021,11,28.05,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Carolina Panthers
4069,Chris Godwin,6,6,65,10.8,18,0,1,1,7,0,0,1,13.2,13.2,89.6%,TB,tampa_bay_buccaneers,2021,11,22.27,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Tampa Bay Buccaneers
4070,Mack Hollins,2,3,72,36.0,65,1,1,0,0,0,0,1,13.2,13.2,2.8%,NE,new_england_patriots,2021,11,31.2,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
4071,Jaylen Waddle,8,9,65,8.1,15,0,0,1,1,1,0,1,12.6,12.6,90.2%,MIA,miami_dolphins,2021,11,21.76,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
4072,Tyler Lockett,4,5,115,28.8,48,3,0,0,0,0,0,1,11.5,11.5,18.5%,TEN,tennessee_titans,2021,11,39.57,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Tennessee Titans
4074,Tyreek Hill,9,11,77,8.6,23,1,0,1,33,0,0,1,11.0,11.0,97.2%,MIA,miami_dolphins,2021,11,26.09,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
4075,Dj Moore,5,7,50,10.0,13,0,1,0,0,0,0,1,11.0,11.0,95.3%,CHI,chicago_bears,2021,11,17.55,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Chicago Bears
4076,Nick Westbrook-Ikhine,7,8,107,15.3,46,1,0,0,0,0,0,1,10.7,10.7,6.0%,MIA,miami_dolphins,2021,11,36.2,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
4079,Ja'Marr Chase,3,6,32,10.7,17,0,1,2,8,0,0,1,10.0,10.0,99.3%,CIN,cincinnati_bengals,2021,11,12.86,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
4081,Dez Fitzpatrick,3,6,35,11.7,18,0,1,0,0,0,0,1,9.5,9.5,0.0%,LAC,los_angeles_chargers,2021,11,13.86,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
4084,Deandre Carter,2,3,22,11.0,18,0,1,1,-3,0,0,1,7.9,7.9,0.1%,CLE,cleveland_browns,2021,11,10.15,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Cleveland Browns
4087,Lil'Jordan Humphrey,1,1,4,4.0,4,0,1,0,0,0,0,1,6.4,6.4,0.7%,NYG,new_york_giants,2021,11,2.85,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,New York Giants
4090,Devonta Smith,4,6,61,15.3,33,1,0,0,0,0,0,1,6.1,6.1,93.6%,PHI,philadelphia_eagles,2021,11,22.34,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
4093,Rondale Moore,11,11,51,4.6,11,0,0,0,0,0,0,1,5.1,5.1,1.6%,MIN,minnesota_vikings,2021,11,18.39,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Minnesota Vikings
4094,Russell Gage Jr.,5,8,49,9.8,19,0,0,0,0,0,0,1,4.9,4.9,0.0%,SF,san_francisco_49ers,2021,11,17.37,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4095,Kendrick Bourne,4,4,42,10.5,19,0,0,1,7,0,0,1,4.9,4.9,2.7%,NE,new_england_patriots,2021,11,15.38,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
4096,A.J. Brown,5,9,48,9.6,11,0,0,0,0,0,0,1,4.8,4.8,99.0%,PHI,philadelphia_eagles,2021,11,16.29,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
4099,Michael Gallup,5,10,44,8.8,16,0,0,0,0,0,0,1,4.4,4.4,0.8%,WAS,washington_commanders,2021,11,15.67,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4102,Jakobi Meyers,4,6,39,9.8,18,0,0,0,0,0,0,1,3.9,3.9,85.1%,LV,las_vegas_raiders,2021,11,14.42,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Las Vegas Raiders
4104,Devin Duvernay,4,6,37,9.3,21,1,0,0,0,0,0,1,3.7,3.7,0.1%,CHI,chicago_bears,2021,11,14.24,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Chicago Bears
4106,Cedrick Wilson Jr.,4,7,36,9.0,18,0,0,0,0,0,0,1,3.6,3.6,0.6%,NO,new_orleans_saints,2021,11,13.55,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,New Orleans Saints
4108,Hunter Renfrow,4,4,30,7.5,9,0,0,1,5,0,0,1,3.5,3.5,2.1%,CAR,carolina_panthers,2021,11,10.92,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Carolina Panthers
4109,Dk Metcalf,4,8,31,7.8,14,0,0,0,0,0,0,1,3.1,3.1,95.4%,PIT,pittsburgh_steelers,2021,11,11.72,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Pittsburgh Steelers
4110,Laviska Shenault Jr.,5,5,50,10.0,16,0,0,0,0,0,1,1,3.0,3.0,0.1%,BUF,buffalo_bills,2021,11,17.25,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Buffalo Bills
4113,Rashod Bateman,3,6,29,9.7,15,0,0,0,0,0,0,1,2.9,2.9,43.3%,BAL,baltimore_ravens,2021,11,11.26,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
4117,Mecole Hardman Jr.,2,3,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,1.0%,GB,green_bay_packers,2021,11,10.12,U.S. Bank Stadium,Indoor,Turf,840.0,2016.0,Minneapolis,MN,44.974,-93.2581,Green Bay Packers
4118,Christian Kirk,2,5,25,12.5,14,0,0,0,0,0,0,1,2.5,2.5,46.2%,HOU,houston_texans,2021,11,10.22,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Houston Texans
4119,Joshua Palmer,1,1,17,17.0,17,0,0,1,6,0,0,1,2.3,2.3,23.8%,BUF,buffalo_bills,2021,11,8.85,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Buffalo Bills
4122,Michael Pittman Jr.,2,5,23,11.5,18,0,0,0,0,0,0,1,2.3,2.3,73.0%,IND,indianapolis_colts,2021,11,9.98,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
4123,Olamide Zaccheaus,3,5,23,7.7,9,0,0,0,0,0,0,1,2.3,2.3,2.1%,CHI,chicago_bears,2021,11,8.86,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Chicago Bears
4127,Jamal Agnew,3,3,18,6.0,8,0,0,1,2,0,0,1,2.0,2.0,0.0%,ATL,atlanta_falcons,2021,11,7.25,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Atlanta Falcons
4128,Zay Jones,1,2,20,20.0,20,1,0,0,0,0,0,1,2.0,2.0,2.6%,ARI,arizona_cardinals,2021,11,10.45,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Arizona Cardinals
4129,K.J. Osborn,1,4,19,19.0,19,0,0,0,0,0,0,1,1.9,1.9,1.4%,WAS,washington_commanders,2021,11,9.85,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4130,Amon-Ra St. Brown,4,4,18,4.5,10,0,0,0,0,0,0,1,1.8,1.8,99.3%,DET,detroit_lions,2021,11,7.58,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Detroit Lions
4131,Brandin Cooks,2,3,18,9.0,10,0,0,0,0,0,0,1,1.8,1.8,11.5%,NO,new_orleans_saints,2021,11,7.55,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,New Orleans Saints
4132,Darius Slayton,4,7,37,9.3,21,1,0,0,0,0,1,1,1.7,1.7,14.8%,NYG,new_york_giants,2021,11,14.14,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,New York Giants
4135,Ray-Ray Mccloud Iii,2,2,12,6.0,8,0,0,1,5,0,0,1,1.7,1.7,5.6%,ATL,atlanta_falcons,2021,11,5.4,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Atlanta Falcons
4140,Tee Higgins,2,3,15,7.5,9,0,0,0,0,0,0,1,1.5,1.5,97.6%,CIN,cincinnati_bengals,2021,11,6.48,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
4142,Ceedee Lamb,3,4,14,4.7,8,0,0,0,0,0,0,1,1.4,1.4,98.7%,DAL,dallas_cowboys,2021,11,6.06,GEHA Field at Arrowhead Stadium,Outdoor,Grass,1020.0,1972.0,Kansas City,MO,39.049,-94.4839,Dallas Cowboys
4147,Laquon Treadwell,1,3,11,11.0,11,0,0,0,0,0,0,1,1.1,1.1,0.0%,IND,indianapolis_colts,2021,11,5.85,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
4149,Chris Moore,1,1,10,10.0,10,0,0,0,0,0,0,1,1.0,1.0,0.0%,WAS,washington_commanders,2021,11,5.35,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4150,Zach Pascal,0,1,0,0.0,0,0,0,1,9,0,0,1,0.9,0.9,0.1%,NYG,new_york_giants,2021,11,0.0,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,New York Giants
4151,Nico Collins,1,2,9,9.0,9,0,0,0,0,0,0,1,0.9,0.9,99.1%,HOU,houston_texans,2021,11,4.85,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Houston Texans
4152,Tyler Johnson,1,3,8,8.0,8,0,0,0,0,0,0,1,0.8,0.8,0.6%,NYJ,new_york_jets,2021,11,4.35,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,New York Jets
4157,Jauan Jennings,1,1,4,4.0,4,0,0,0,0,0,0,1,0.4,0.4,84.2%,SF,san_francisco_49ers,2021,11,2.35,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4163,Terrace Marshall Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,philadelphia_eagles,2021,11,0.0,Lincoln Financial Field,Outdoor,Grass,30.0,2003.0,Philadelphia,PA,39.9008,-75.1675,Philadelphia Eagles
4166,Quez Watkins,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,ARI,arizona_cardinals,2021,11,0.0,State Farm Stadium,Indoor,Turf,1070.0,2006.0,Glendale,AZ,33.5275,-112.2625,Arizona Cardinals
4174,Braxton Berrios,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.6%,HOU,houston_texans,2021,11,0.0,NRG Stadium,Indoor,Turf,50.0,2002.0,Houston,TX,29.6847,-95.4107,Houston Texans
4180,Ashton Dulin,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,indianapolis_colts,2021,11,0.0,Lucas Oil Stadium,Indoor,Turf,700.0,2008.0,Indianapolis,IN,39.7601,-86.1639,Indianapolis Colts
4181,Collin Johnson,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LV,las_vegas_raiders,2021,11,0.0,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Las Vegas Raiders
4182,Trent Sherfield Sr.,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,DEN,denver_broncos,2021,11,0.0,,,,,,,,,,Denver Broncos
4185,Josh Reynolds,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.0%,NYJ,new_york_jets,2021,11,0.0,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,New York Jets
4186,Kalif Raymond,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,1.4%,DET,detroit_lions,2021,11,0.0,FirstEnergy Stadium,Outdoor,Grass,577.0,1999.0,Cleveland,OH,41.5061,-81.6995,Detroit Lions
4189,Demarcus Robinson,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,10.1%,SF,san_francisco_49ers,2021,11,0.0,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4190,Jalen Reagor,1,3,-1,-1.0,0,0,0,0,0,0,0,1,-0.1,-0.1,0.0%,LAC,los_angeles_chargers,2021,11,-0.05,SoFi Stadium,Outdoor,Turf,100.0,2020.0,Inglewood,CA,33.9535,-118.3392,Los Angeles Chargers
4193,Deebo Samuel Sr.,1,4,12,12.0,12,0,0,6,66,2,0,1,19.8,19.8,87.4%,WAS,washington_commanders,2021,12,6.35,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4194,Jaylen Waddle,9,10,137,15.2,57,2,1,0,0,0,0,1,19.7,19.7,90.2%,MIA,miami_dolphins,2021,12,46.08,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
4195,Adam Thielen,5,7,62,12.4,29,2,2,0,0,0,0,1,18.2,18.2,49.1%,CAR,carolina_panthers,2021,12,23.21,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Carolina Panthers
4196,Kendrick Bourne,5,6,61,12.2,41,1,2,0,0,0,0,1,18.1,18.1,2.7%,NE,new_england_patriots,2021,12,24.03,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
4197,Tee Higgins,6,8,114,19.0,32,1,1,0,0,0,0,1,17.4,17.4,97.6%,CIN,cincinnati_bengals,2021,12,37.25,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
4199,Van Jefferson,3,9,93,31.0,79,1,1,0,0,0,0,1,15.3,15.3,1.8%,TEN,tennessee_titans,2021,12,37.45,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Tennessee Titans
4201,Hunter Renfrow,8,9,134,16.8,54,2,0,1,2,0,0,1,13.6,13.6,2.1%,CAR,carolina_panthers,2021,12,44.42,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Carolina Panthers
4203,Stefon Diggs,7,9,74,10.6,28,1,1,0,0,0,0,1,13.4,13.4,84.7%,NE,new_england_patriots,2021,12,25.94,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,New England Patriots
4204,Josh Reynolds,3,5,70,23.3,39,1,1,0,0,0,0,1,13.0,13.0,1.0%,NYJ,new_york_jets,2021,12,26.54,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Jets
4205,Darnell Mooney,5,8,123,24.6,52,2,0,1,2,0,0,1,12.5,12.5,67.8%,ATL,atlanta_falcons,2021,12,41.59,Mercedes-Benz Stadium,Indoor,Turf,1050.0,2017.0,Atlanta,GA,33.755,-84.4008,Atlanta Falcons
4206,Russell Gage Jr.,6,7,62,10.3,15,0,1,0,0,0,0,1,12.2,12.2,0.0%,SF,san_francisco_49ers,2021,12,21.15,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4207,Ashton Dulin,1,1,62,62.0,62,1,1,0,0,0,0,1,12.2,12.2,0.1%,IND,indianapolis_colts,2021,12,31.95,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Indianapolis Colts
4208,Cooper Kupp,7,10,96,13.7,22,1,0,0,0,0,0,1,11.6,11.6,88.3%,SEA,seattle_seahawks,2021,12,30.8,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Seattle Seahawks
4209,Michael Gallup,5,8,106,21.2,41,2,0,0,0,0,0,1,10.6,10.6,0.8%,WAS,washington_commanders,2021,12,35.73,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4210,Brandin Cooks,3,5,45,15.0,40,1,1,0,0,0,0,1,10.5,10.5,11.5%,NO,new_orleans_saints,2021,12,19.15,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New Orleans Saints
4211,Davante Adams,8,9,104,13.0,43,1,0,0,0,0,0,1,10.4,10.4,96.2%,LAR,los_angeles_rams,2021,12,35.15,Lambeau Field,Outdoor,Grass,640.0,1957.0,Green Bay,WI,44.5013,-88.0622,Los Angeles Rams
4212,Cedrick Wilson Jr.,7,10,104,14.9,51,1,0,0,0,0,0,1,10.4,10.4,0.6%,NO,new_orleans_saints,2021,12,35.88,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,New Orleans Saints
4213,Dj Moore,4,10,103,25.8,64,1,0,0,0,0,0,1,10.3,10.3,95.3%,CHI,chicago_bears,2021,12,37.52,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Chicago Bears
4214,Jakobi Meyers,5,8,98,19.6,38,3,0,0,0,0,0,1,9.8,9.8,85.1%,LV,las_vegas_raiders,2021,12,33.29,Allegiant Stadium,Indoor,Turf,2001.0,2020.0,Las Vegas,NV,36.0908,-115.183,Las Vegas Raiders
4215,Tyler Lockett,3,5,96,32.0,55,2,0,0,0,0,0,1,9.6,9.6,18.5%,TEN,tennessee_titans,2021,12,35.55,Gillette Stadium,Outdoor,Turf,289.0,2002.0,Foxborough,MA,42.0909,-71.2643,Tennessee Titans
4216,Brandon Aiyuk,3,6,91,30.3,37,3,0,1,4,0,0,1,9.5,9.5,71.9%,SF,san_francisco_49ers,2021,12,32.34,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4217,Diontae Johnson,9,14,95,10.6,16,0,0,0,0,0,0,1,9.5,9.5,18.1%,CLE,cleveland_browns,2021,12,30.09,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cleveland Browns
4218,Justin Jefferson,4,9,83,20.8,30,2,0,0,0,0,0,1,9.3,9.3,99.0%,MIN,minnesota_vikings,2021,12,28.47,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,Minnesota Vikings
4223,Nick Westbrook-Ikhine,2,6,25,12.5,24,1,1,0,0,0,0,1,8.5,8.5,6.0%,MIA,miami_dolphins,2021,12,11.82,Hard Rock Stadium,Outdoor,Grass,7.0,1987.0,Miami Gardens,FL,25.958,-80.238,Miami Dolphins
4224,Jauan Jennings,2,3,24,12.0,21,1,1,0,0,0,0,1,8.4,8.4,84.2%,SF,san_francisco_49ers,2021,12,11.2,Levi's Stadium,Outdoor,Grass,13.0,2014.0,Santa Clara,CA,37.403,-121.9692,San Francisco 49ers
4227,Zay Jones,5,7,59,11.8,35,1,0,1,4,0,0,1,6.3,6.3,2.6%,ARI,arizona_cardinals,2021,12,21.87,,,,,,,,,,Arizona Cardinals
4228,Michael Pittman Jr.,4,10,53,13.3,23,1,0,0,0,0,0,1,5.3,5.3,73.0%,IND,indianapolis_colts,2021,12,19.05,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Indianapolis Colts
4229,Laquon Treadwell,4,8,53,13.3,20,1,0,0,0,0,0,1,5.3,5.3,0.0%,IND,indianapolis_colts,2021,12,18.74,Raymond James Stadium,Outdoor,Grass,26.0,1998.0,Tampa,FL,27.9759,-82.5033,Indianapolis Colts
4230,Noah Brown,6,9,53,8.8,15,0,0,0,0,0,0,1,5.3,5.3,3.4%,WAS,washington_commanders,2021,12,18.17,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4231,Elijah Moore,4,8,46,11.5,22,1,0,1,7,0,0,1,5.3,5.3,8.2%,BUF,buffalo_bills,2021,12,16.92,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
4232,Terry Mclaurin,4,7,51,12.8,20,1,0,0,0,0,0,1,5.1,5.1,97.6%,WAS,washington_commanders,2021,12,18.17,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Washington Commanders
4233,Marquise Brown,8,10,51,6.4,11,0,0,0,0,0,0,1,5.1,5.1,57.9%,KC,kansas_city_chiefs,2021,12,17.61,,,,,,,,,,Kansas City Chiefs
4234,Marquez Valdes-Scantling,4,9,50,12.5,28,1,0,0,0,0,0,1,5.0,5.0,8.2%,SEA,seattle_seahawks,2021,12,18.68,FedExField,Outdoor,Grass,300.0,1997.0,Landover,MD,38.9078,-76.8645,Seattle Seahawks
4237,Braxton Berrios,2,3,47,23.5,46,1,0,0,0,0,0,1,4.7,4.7,0.6%,HOU,houston_texans,2021,12,20.68,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,Houston Texans
4238,Lil'Jordan Humphrey,3,5,47,15.7,24,1,0,0,0,0,0,1,4.7,4.7,0.7%,NYG,new_york_giants,2021,12,17.66,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
4240,Deandre Carter,4,5,42,10.5,16,0,0,1,4,0,0,1,4.6,4.6,0.1%,CLE,cleveland_browns,2021,12,15.08,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cleveland Browns
4243,Mike Williams,4,8,39,9.8,13,0,0,0,0,0,0,1,3.9,3.9,14.1%,LAC,los_angeles_chargers,2021,12,13.92,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Los Angeles Chargers
4244,Ja'Marr Chase,3,3,39,13.0,16,0,0,0,0,0,0,1,3.9,3.9,99.3%,CIN,cincinnati_bengals,2021,12,14.35,Paycor Stadium,Outdoor,Turf,482.0,2000.0,Cincinnati,OH,39.0954,-84.516,Cincinnati Bengals
4245,Laviska Shenault Jr.,5,9,33,6.6,24,1,0,0,0,0,0,1,3.3,3.3,0.1%,BUF,buffalo_bills,2021,12,13.49,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
4247,Rashod Bateman,4,4,31,7.8,13,0,0,0,0,0,0,1,3.1,3.1,43.3%,BAL,baltimore_ravens,2021,12,11.62,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Baltimore Ravens
4248,Jalen Reagor,2,7,31,15.5,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,LAC,los_angeles_chargers,2021,12,12.97,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Los Angeles Chargers
4249,Nico Collins,2,5,28,14.0,20,1,0,0,0,0,0,1,2.8,2.8,99.1%,HOU,houston_texans,2021,12,11.9,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,Houston Texans
4252,Darius Slayton,3,4,40,13.3,18,0,0,1,-13,0,0,1,2.7,2.7,14.8%,NYG,new_york_giants,2021,12,14.85,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,New York Giants
4253,Tim Patrick,2,3,26,13.0,19,0,0,0,0,0,0,1,2.6,2.6,3.0%,DET,detroit_lions,2021,12,11.05,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Detroit Lions
4254,Quez Watkins,2,5,23,11.5,19,0,0,1,3,0,0,1,2.6,2.6,0.0%,ARI,arizona_cardinals,2021,12,10.07,,,,,,,,,,Arizona Cardinals
4255,Joshua Palmer,2,2,25,12.5,18,0,0,0,0,0,0,1,2.5,2.5,23.8%,BUF,buffalo_bills,2021,12,10.62,Highmark Stadium,Outdoor,Grass,600.0,1973.0,Orchard Park,NY,42.7738,-78.7868,Buffalo Bills
4256,Jerry Jeudy,2,3,25,12.5,13,0,0,0,0,0,0,1,2.5,2.5,89.1%,CLE,cleveland_browns,2021,12,10.12,M&T Bank Stadium,Outdoor,Grass,10.0,1998.0,Baltimore,MD,39.2779,-76.6227,Cleveland Browns
4263,Amon-Ra St. Brown,4,4,23,5.8,11,0,0,0,0,0,0,1,2.3,2.3,99.3%,DET,detroit_lions,2021,12,9.12,Soldier Field,Outdoor,Grass,595.0,1924.0,Chicago,IL,41.8623,-87.6167,Detroit Lions
4264,Devonta Smith,2,4,22,11.0,14,0,0,0,0,0,0,1,2.2,2.2,93.6%,PHI,philadelphia_eagles,2021,12,9.25,MetLife Stadium,Outdoor,Turf,3.0,2010.0,East Rutherford,NJ,40.8136,-74.0744,Philadelphia Eagles
4269,Courtland Sutton,2,3,17,8.5,12,0,0,0,0,0,0,1,1.7,1.7,92.5%,DEN,denver_broncos,2021,12,7.42,Empower Field at Mile High,Outdoor,Turf,5280.0,2001.0,Denver,CO,39.7439,-105.0201,Denver Broncos
