Rank,Player,Team Name,Score,FPTS,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,stadium_name,indoor_outdoor,surface_type,elevation,year_opened,city,state,latitude,longitude,G,ROST,week,year
14,Zane Gonzalez,Free Agent,34.9,17.0,4,4,100.0,57,0,2,0,0,2,1,1,,,,,,,,,,1,6.9%,8,2021
242,Matt Ammendola,Free Agent,20.74,8.0,2,3,66.7,24,0,2,0,0,0,2,2,,,,,,,,,,1,0.0%,8,2021
241,Greg Zuerlein,Free Agent,20.54,8.0,2,3,66.7,39,0,0,2,0,0,2,2,,,,,,,,,,1,1.3%,8,2021
210,Michael Badgley,Free Agent,27.0,9.0,1,1,100.0,39,0,0,1,0,0,6,6,,,,,,,,,,1,6.2%,9,2021
209,Brian Johnson,Free Agent,27.7,9.0,2,2,100.0,52,0,0,1,0,1,1,1,,,,,,,,,,1,1.7%,9,2021
493,Mason Crosby,Free Agent,1.1,1.0,0,2,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,0.1%,9,2021
411,Randy Bullock,Free Agent,2.8,4.0,0,0,0.0,0,0,0,0,0,0,4,4,,,,,,,,,,1,1.1%,9,2021
288,Matt Prater,Free Agent,25.7,7.0,1,1,100.0,26,0,1,0,0,0,4,4,,,,,,,,,,1,0.8%,9,2021
520,Greg Zuerlein,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.3%,9,2021
287,Zane Gonzalez,Free Agent,26.3,7.0,2,2,100.0,49,0,0,1,1,0,0,0,,,,,,,,,,1,6.9%,9,2021
371,Robbie Gould,Free Agent,24.3,5.0,1,1,100.0,26,0,1,0,0,0,2,2,,,,,,,,,,1,1.1%,9,2021
173,Justin Tucker,Free Agent,28.4,10.0,2,2,100.0,37,0,0,2,0,0,4,4,,,,,,,,,,1,12.5%,9,2021
335,Matt Ammendola,Free Agent,24.9,6.0,1,1,100.0,33,0,0,1,0,0,3,3,,,,,,,,,,1,0.0%,9,2021
334,Nick Folk,Free Agent,15.1,6.0,1,2,50.0,37,0,0,1,0,0,3,3,,,,,,,,,,1,0.9%,9,2021
336,Matt Ammendola,Free Agent,24.9,6.0,1,1,100.0,48,0,0,0,1,0,2,2,,,,,,,,,,1,0.0%,10,2021
445,Brian Johnson,Free Agent,22.9,3.0,1,1,100.0,20,0,1,0,0,0,0,2,,,,,,,,,,1,1.7%,10,2021
15,Zane Gonzalez,Free Agent,34.8,17.0,4,4,100.0,49,0,1,0,3,0,2,2,,,,,,,,,,1,6.9%,10,2021
372,Mason Crosby,Free Agent,14.5,5.0,1,2,50.0,27,0,1,0,0,0,2,2,,,,,,,,,,1,0.1%,10,2021
373,Matt Prater,Free Agent,24.2,5.0,1,1,100.0,47,0,0,0,1,0,1,1,,,,,,,,,,1,0.8%,10,2021
374,Lirim Hajrullahu,Free Agent,3.5,5.0,0,0,0.0,0,0,0,0,0,0,5,5,,,,,,,,,,1,1.3%,10,2021
136,Randy Bullock,Free Agent,29.9,11.0,3,3,100.0,36,0,1,2,0,0,2,2,,,,,,,,,,1,1.1%,10,2021
375,Justin Tucker,Free Agent,14.4,5.0,1,2,50.0,46,0,0,0,1,0,1,1,,,,,,,,,,1,12.5%,10,2021
289,Ryan Succop,Free Agent,26.4,7.0,2,2,100.0,31,0,1,1,0,0,1,2,,,,,,,,,,1,1.5%,10,2021
211,Robbie Gould,Free Agent,27.0,9.0,1,1,100.0,50,0,0,0,0,1,4,4,,,,,,,,,,1,1.1%,10,2021
212,Nick Folk,Free Agent,27.0,9.0,1,1,100.0,38,0,0,1,0,0,6,6,,,,,,,,,,1,0.9%,10,2021
137,Michael Badgley,Free Agent,30.0,11.0,3,3,100.0,37,0,2,1,0,0,2,2,,,,,,,,,,1,6.2%,10,2021
521,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,10,2021
412,Ryan Santoso,Free Agent,13.8,4.0,1,2,50.0,20,0,1,0,0,0,1,2,,,,,,,,,,1,0.0%,10,2021
290,Matt Prater,Free Agent,12.66,7.0,1,3,33.3,53,0,0,0,0,1,2,3,,,,,,,,,,1,0.8%,11,2021
446,Zane Gonzalez,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,6.9%,11,2021
72,Ryan Succop,Free Agent,31.3,13.0,3,3,100.0,40,0,1,1,1,0,3,3,,,,,,,,,,1,1.5%,11,2021
494,Randy Bullock,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,2,,,,,,,,,,1,1.1%,11,2021
376,Matt Ammendola,Free Agent,11.26,5.0,1,3,33.3,35,0,0,1,0,0,2,2,,,,,,,,,,1,0.0%,11,2021
139,Justin Tucker,Free Agent,29.9,11.0,3,3,100.0,46,0,1,1,1,0,1,1,,,,,,,,,,1,12.5%,11,2021
138,Michael Badgley,Free Agent,29.1,11.0,2,2,100.0,36,0,0,2,0,0,5,5,,,,,,,,,,1,6.2%,11,2021
377,Aldrick Rosas,Free Agent,24.2,5.0,1,1,100.0,43,0,0,0,1,0,1,1,,,,,,,,,,1,0.0%,11,2021
378,Brett Maher,Free Agent,24.3,5.0,1,1,100.0,28,0,1,0,0,0,2,3,,,,,,,,,,1,1.4%,11,2021
53,Robbie Gould,Free Agent,32.0,14.0,3,3,100.0,48,0,1,0,2,0,3,3,,,,,,,,,,1,1.1%,11,2021
213,Mason Crosby,Free Agent,17.2,9.0,1,2,50.0,54,0,0,0,0,1,4,4,,,,,,,,,,1,0.1%,11,2021
174,Greg Zuerlein,Free Agent,29.1,10.0,3,3,100.0,48,0,0,2,1,0,0,0,,,,,,,,,,1,1.3%,11,2021
25,Nick Folk,Free Agent,34.0,16.0,4,4,100.0,53,0,0,2,1,1,1,2,,,,,,,,,,1,0.9%,11,2021
522,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,11,2021
524,Brett Maher,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.4%,12,2021
495,Randy Bullock,Free Agent,0.9,1.0,0,1,0.0,0,0,0,0,0,0,1,2,,,,,,,,,,1,1.1%,12,2021
291,Matt Ammendola,Free Agent,19.84,7.0,2,3,66.7,37,0,0,2,0,0,1,1,,,,,,,,,,1,0.0%,12,2021
243,Greg Zuerlein,Free Agent,20.64,8.0,2,3,66.7,45,0,1,0,1,0,1,2,,,,,,,,,,1,1.3%,12,2021
244,Ryan Succop,Free Agent,26.4,8.0,1,1,100.0,25,0,1,0,0,0,5,5,,,,,,,,,,1,1.5%,12,2021
74,Mason Crosby,Free Agent,26.6,13.0,3,4,75.0,45,0,2,0,1,0,3,3,,,,,,,,,,1,0.1%,12,2021
471,Riley Patterson,Free Agent,1.4,2.0,0,0,0.0,0,0,0,0,0,0,2,2,,,,,,,,,,1,1.0%,12,2021
73,Justin Tucker,Free Agent,31.3,13.0,3,3,100.0,52,0,1,0,1,1,1,1,,,,,,,,,,1,12.5%,12,2021
379,Zane Gonzalez,Free Agent,24.2,5.0,1,1,100.0,41,0,0,0,1,0,1,1,,,,,,,,,,1,6.9%,12,2021
245,Michael Badgley,Free Agent,26.3,8.0,1,1,100.0,45,0,0,0,1,0,4,4,,,,,,,,,,1,6.2%,12,2021
4,Nick Folk,Free Agent,35.26,21.0,5,6,83.3,52,0,2,1,1,1,3,3,,,,,,,,,,1,0.9%,12,2021
523,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,12,2021
140,Robbie Gould,Free Agent,22.74,11.0,2,3,66.7,46,0,1,0,1,0,4,4,,,,,,,,,,1,1.1%,12,2021
295,Nick Folk,Free Agent,26.3,7.0,2,2,100.0,41,0,0,1,1,0,0,0,,,,,,,,,,1,0.9%,13,2021
292,Robbie Gould,Free Agent,25.6,7.0,1,1,100.0,50,0,0,0,0,1,2,3,,,,,,,,,,1,1.1%,13,2021
141,Greg Zuerlein,Free Agent,29.1,11.0,2,2,100.0,55,0,0,1,0,1,3,3,,,,,,,,,,1,1.3%,13,2021
526,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,13,2021
75,Riley Patterson,Free Agent,31.2,13.0,3,3,100.0,49,0,0,1,2,0,2,2,,,,,,,,,,1,1.0%,13,2021
214,Matt Prater,Free Agent,27.8,9.0,2,2,100.0,33,0,1,1,0,0,3,3,,,,,,,,,,1,0.8%,13,2021
525,Alex Kessman,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,,,,,,,,,,1,1.6%,13,2021
293,Justin Tucker,Free Agent,26.4,7.0,2,2,100.0,35,0,1,1,0,0,1,1,,,,,,,,,,1,12.5%,13,2021
339,Ryan Succop,Free Agent,24.9,6.0,1,1,100.0,31,0,0,1,0,0,3,4,,,,,,,,,,1,1.5%,13,2021
338,Brett Maher,Free Agent,15.1,6.0,1,2,50.0,42,0,0,0,1,0,2,2,,,,,,,,,,1,1.4%,13,2021
294,Michael Badgley,Free Agent,15.9,7.0,1,2,50.0,23,0,1,0,0,0,4,4,,,,,,,,,,1,6.2%,13,2021
337,Brian Johnson,Free Agent,24.9,6.0,1,1,100.0,48,0,0,0,1,0,2,2,,,,,,,,,,1,1.7%,13,2021
76,Greg Zuerlein,Free Agent,32.0,13.0,4,4,100.0,38,0,1,3,0,0,1,1,,,,,,,,,,1,1.3%,14,2021
246,Robbie Gould,Free Agent,20.64,8.0,2,3,66.7,33,0,1,1,0,0,2,2,,,,,,,,,,1,1.1%,14,2021
26,Matt Prater,Free Agent,33.3,16.0,3,3,100.0,53,0,0,0,1,2,2,2,,,,,,,,,,1,0.8%,14,2021
217,Randy Bullock,Free Agent,21.34,9.0,2,3,66.7,44,0,1,0,1,0,2,2,,,,,,,,,,1,1.1%,14,2021
216,Ryan Succop,Free Agent,27.9,9.0,2,2,100.0,24,0,2,0,0,0,3,3,,,,,,,,,,1,1.5%,14,2021
108,Brett Maher,Free Agent,30.6,12.0,3,3,100.0,37,0,1,2,0,0,3,3,,,,,,,,,,1,1.4%,14,2021
38,Justin Tucker,Free Agent,32.6,15.0,3,3,100.0,55,0,0,0,1,2,1,1,,,,,,,,,,1,12.5%,14,2021
528,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,14,2021
215,Mason Crosby,Free Agent,27.1,9.0,1,1,100.0,20,0,1,0,0,0,6,6,,,,,,,,,,1,0.1%,14,2021
447,Zane Gonzalez,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,6.9%,14,2021
175,Eddy Pineiro,Free Agent,29.1,10.0,3,3,100.0,46,0,0,2,1,0,0,0,,,,,,,,,,1,1.3%,14,2021
527,Brian Johnson,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,,,,,,,,,,1,1.7%,14,2021
413,Riley Patterson,Free Agent,23.5,4.0,1,1,100.0,36,0,0,1,0,0,1,1,,,,,,,,,,1,1.0%,14,2021
298,Robbie Gould,Free Agent,25.6,7.0,1,1,100.0,30,0,0,1,0,0,4,4,,,,,,,,,,1,1.1%,15,2021
342,Justin Tucker,Free Agent,24.9,6.0,1,1,100.0,38,0,0,1,0,0,3,3,,,,,,,,,,1,12.5%,15,2021
530,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,15,2021
529,Ryan Succop,Free Agent,0.2,0.0,0,1,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.5%,15,2021
296,Randy Bullock,Free Agent,26.4,7.0,2,2,100.0,32,0,1,1,0,0,1,1,,,,,,,,,,1,1.1%,15,2021
297,Mason Crosby,Free Agent,25.7,7.0,1,1,100.0,29,0,1,0,0,0,4,4,,,,,,,,,,1,0.1%,15,2021
54,Riley Patterson,Free Agent,31.9,14.0,3,3,100.0,47,0,0,1,2,0,3,3,,,,,,,,,,1,1.0%,15,2021
381,Nick Folk,Free Agent,24.3,5.0,1,1,100.0,25,0,1,0,0,0,2,2,,,,,,,,,,1,0.9%,15,2021
380,Brian Johnson,Free Agent,24.3,5.0,1,1,100.0,22,0,1,0,0,0,2,2,,,,,,,,,,1,1.7%,15,2021
178,Brett Maher,Free Agent,29.1,10.0,3,3,100.0,42,0,0,2,1,0,0,0,,,,,,,,,,1,1.4%,15,2021
177,Greg Zuerlein,Free Agent,29.3,10.0,3,3,100.0,42,0,2,0,1,0,0,2,,,,,,,,,,1,1.3%,15,2021
176,Michael Badgley,Free Agent,22.04,10.0,2,3,66.7,41,0,1,0,1,0,3,3,,,,,,,,,,1,6.2%,15,2021
341,Eddy Pineiro,Free Agent,25.0,6.0,1,1,100.0,27,0,1,0,0,0,3,3,,,,,,,,,,1,1.3%,15,2021
340,Matt Prater,Free Agent,25.8,6.0,2,2,100.0,29,0,2,0,0,0,0,0,,,,,,,,,,1,0.8%,15,2021
449,Justin Tucker,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,12.5%,16,2021
344,Robbie Gould,Free Agent,24.9,6.0,1,1,100.0,48,0,0,0,1,0,2,2,,,,,,,,,,1,1.1%,16,2021
343,Lirim Hajrullahu,Free Agent,25.8,6.0,2,2,100.0,29,0,2,0,0,0,0,0,,,,,,,,,,1,1.3%,16,2021
220,Eddy Pineiro,Free Agent,27.8,9.0,2,2,100.0,42,0,1,0,1,0,2,3,,,,,,,,,,1,1.3%,16,2021
247,Greg Zuerlein,Free Agent,5.6,8.0,0,0,0.0,0,0,0,0,0,0,8,8,,,,,,,,,,1,1.3%,16,2021
219,Michael Badgley,Free Agent,21.24,9.0,2,3,66.7,41,0,0,1,1,0,2,2,,,,,,,,,,1,6.2%,16,2021
77,Elliott Fry,Free Agent,26.4,13.0,3,4,75.0,44,0,0,2,1,0,3,4,,,,,,,,,,1,1.5%,16,2021
78,Dominik Eberle,Free Agent,24.14,13.0,2,3,66.7,51,0,1,0,0,1,5,5,,,,,,,,,,1,1.0%,16,2021
27,Ryan Succop,Free Agent,34.1,16.0,4,4,100.0,48,0,1,1,2,0,2,2,,,,,,,,,,1,1.5%,16,2021
345,Mason Crosby,Free Agent,24.9,6.0,1,1,100.0,32,0,0,1,0,0,3,3,,,,,,,,,,1,0.1%,16,2021
179,Riley Patterson,Free Agent,29.3,10.0,3,3,100.0,37,0,2,1,0,0,1,1,,,,,,,,,,1,1.0%,16,2021
414,Chris Naggar,Free Agent,23.5,4.0,1,1,100.0,37,0,0,1,0,0,1,2,,,,,,,,,,1,0.8%,16,2021
450,Nick Folk,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,0.9%,16,2021
415,Matt Prater,Free Agent,10.66,4.0,1,3,33.3,28,0,1,0,0,0,1,2,,,,,,,,,,1,0.8%,16,2021
448,Brett Maher,Free Agent,22.8,3.0,1,1,100.0,38,0,0,1,0,0,0,0,,,,,,,,,,1,1.4%,16,2021
218,Randy Bullock,Free Agent,27.7,9.0,2,2,100.0,44,0,0,1,1,0,2,2,,,,,,,,,,1,1.1%,16,2021
416,Lirim Hajrullahu,Free Agent,13.7,4.0,1,2,50.0,32,0,0,1,0,0,1,1,,,,,,,,,,1,1.3%,17,2021
39,Matt Prater,Free Agent,33.5,15.0,4,4,100.0,53,0,2,1,0,1,1,1,,,,,,,,,,1,0.8%,17,2021
451,Riley Patterson,Free Agent,2.3,3.0,0,1,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,1.0%,17,2021
143,Randy Bullock,Free Agent,29.2,11.0,2,2,100.0,44,0,1,0,1,0,4,4,,,,,,,,,,1,1.1%,17,2021
142,Robbie Gould,Free Agent,29.9,11.0,3,3,100.0,37,0,1,2,0,0,2,2,,,,,,,,,,1,1.1%,17,2021
248,Ryan Succop,Free Agent,27.1,8.0,2,2,100.0,39,0,1,1,0,0,2,2,,,,,,,,,,1,1.5%,17,2021
249,Eddy Pineiro,Free Agent,26.3,8.0,1,1,100.0,51,0,0,0,0,1,3,3,,,,,,,,,,1,1.3%,17,2021
180,Michael Badgley,Free Agent,28.4,10.0,2,2,100.0,46,0,0,0,2,0,2,2,,,,,,,,,,1,6.2%,17,2021
221,Nick Folk,Free Agent,27.0,9.0,1,1,100.0,43,0,0,0,1,0,5,6,,,,,,,,,,1,0.9%,17,2021
40,Justin Tucker,Free Agent,33.4,15.0,4,4,100.0,46,0,1,1,2,0,1,1,,,,,,,,,,1,12.5%,17,2021
55,Brett Maher,Free Agent,32.7,14.0,4,4,100.0,41,0,1,1,2,0,0,1,,,,,,,,,,1,1.4%,17,2021
79,Mason Crosby,Free Agent,31.2,13.0,3,3,100.0,37,0,0,3,0,0,4,4,,,,,,,,,,1,0.1%,17,2021
472,Greg Zuerlein,Free Agent,1.6,2.0,0,1,0.0,0,0,0,0,0,0,2,2,,,,,,,,,,1,1.3%,17,2021
531,Ty Long,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,1.1%,17,2021
427,Robbie Gould,Free Agent,23.6,4.0,1,1,100.0,25,0,1,0,0,0,1,1,,,,,,,,,,1,1.1%,1,2022
206,Rodrigo Blankenship,Free Agent,21.34,9.0,2,3,66.7,45,0,1,0,1,0,2,2,,,,,,,,,,1,0.2%,1,2022
499,Mason Crosby,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,0.1%,1,2022
500,Matt Prater,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,0.8%,1,2022
501,Nick Folk,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,0.9%,1,2022
336,Justin Tucker,Free Agent,25.0,6.0,1,1,100.0,24,0,1,0,0,0,3,3,,,,,,,,,,1,12.5%,1,2022
24,Cade York,Free Agent,34.1,16.0,4,4,100.0,58,0,1,2,0,1,2,2,,,,,,,,,,1,2.9%,1,2022
335,Eddy Pineiro,Free Agent,24.9,6.0,1,1,100.0,34,0,0,1,0,0,3,3,,,,,,,,,,1,1.3%,1,2022
428,Greg Zuerlein,Free Agent,13.7,4.0,1,2,50.0,45,0,0,0,1,0,0,1,,,,,,,,,,1,1.3%,1,2022
30,Ryan Succop,Free Agent,29.6,15.0,4,5,80.0,47,0,1,1,2,0,1,1,,,,,,,,,,1,1.5%,1,2022
205,Randy Bullock,Free Agent,21.34,9.0,2,3,66.7,46,0,1,0,1,0,2,2,,,,,,,,,,1,1.1%,1,2022
384,Austin Seibert,Free Agent,3.5,5.0,0,0,0.0,0,0,0,0,0,0,5,5,,,,,,,,,,1,0.7%,1,2022
383,Brett Maher,Free Agent,24.2,5.0,1,1,100.0,51,0,0,0,0,1,0,0,,,,,,,,,,1,1.4%,1,2022
96,Riley Patterson,Free Agent,25.7,12.0,3,4,75.0,45,0,0,1,2,0,1,1,,,,,,,,,,1,1.0%,1,2022
207,Matt Ammendola,Free Agent,27.7,9.0,2,2,100.0,31,1,0,1,0,0,3,3,,,,,,,,,,1,0.0%,2,2022
165,Ryan Succop,Free Agent,28.4,10.0,2,2,100.0,47,0,0,0,2,0,2,2,,,,,,,,,,1,1.5%,2,2022
250,Riley Patterson,Free Agent,26.3,8.0,1,1,100.0,52,0,0,0,0,1,3,3,,,,,,,,,,1,1.0%,2,2022
166,Eddy Pineiro,Free Agent,29.1,10.0,3,3,100.0,38,0,0,3,0,0,1,1,,,,,,,,,,1,1.3%,2,2022
208,Robbie Gould,Free Agent,21.34,9.0,2,3,66.7,33,0,1,1,0,0,3,3,,,,,,,,,,1,1.1%,2,2022
209,Greg Zuerlein,Free Agent,27.0,9.0,1,1,100.0,57,0,0,0,0,1,4,4,,,,,,,,,,1,1.3%,2,2022
97,Brett Maher,Free Agent,29.8,12.0,2,2,100.0,54,0,0,0,0,2,2,2,,,,,,,,,,1,1.4%,2,2022
167,Justin Tucker,Free Agent,27.7,10.0,1,1,100.0,51,0,0,0,0,1,5,5,,,,,,,,,,1,12.5%,2,2022
503,Matt Prater,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,0.8%,2,2022
502,Randy Bullock,Free Agent,0.7,1.0,0,0,0.0,0,0,0,0,0,0,1,1,,,,,,,,,,1,1.1%,2,2022
131,Austin Seibert,Free Agent,29.1,11.0,2,2,100.0,48,0,0,1,1,0,4,4,,,,,,,,,,1,0.7%,2,2022
337,Cade York,Free Agent,25.0,6.0,1,1,100.0,22,0,1,0,0,0,3,4,,,,,,,,,,1,2.9%,2,2022
168,Mason Crosby,Free Agent,28.5,10.0,2,2,100.0,40,0,1,0,1,0,3,3,,,,,,,,,,1,0.1%,2,2022
385,Nick Folk,Free Agent,14.5,5.0,1,2,50.0,28,0,1,0,0,0,2,2,,,,,,,,,,1,0.9%,2,2022
251,Ryan Succop,Free Agent,27.0,8.0,2,2,100.0,45,0,0,0,2,0,0,0,,,,,,,,,,1,1.5%,3,2022
287,Austin Seibert,Free Agent,12.66,7.0,1,3,33.3,40,0,0,0,1,0,3,3,,,,,,,,,,1,0.7%,3,2022
98,Eddy Pineiro,Free Agent,30.5,12.0,3,3,100.0,48,0,0,1,2,0,1,1,,,,,,,,,,1,1.3%,3,2022
210,Justin Tucker,Free Agent,27.0,9.0,1,1,100.0,56,0,0,0,0,1,4,5,,,,,,,,,,1,12.5%,3,2022
99,Brett Maher,Free Agent,25.9,12.0,3,4,75.0,44,0,2,0,1,0,2,2,,,,,,,,,,1,1.4%,3,2022
386,Cade York,Free Agent,24.2,5.0,1,1,100.0,34,0,0,1,0,0,2,3,,,,,,,,,,1,2.9%,3,2022
169,Nick Folk,Free Agent,28.4,10.0,2,2,100.0,50,0,0,1,0,1,2,2,,,,,,,,,,1,0.9%,3,2022
286,Randy Bullock,Free Agent,25.6,7.0,1,1,100.0,48,0,0,0,1,0,3,3,,,,,,,,,,1,1.1%,3,2022
12,Greg Zuerlein,Free Agent,35.4,18.0,4,4,100.0,52,0,0,0,2,2,0,0,,,,,,,,,,1,1.3%,3,2022
484,Mason Crosby,Free Agent,1.4,2.0,0,0,0.0,0,0,0,0,0,0,2,2,,,,,,,,,,1,0.1%,3,2022
457,Matt Ammendola,Free Agent,13.1,3.0,1,2,50.0,26,0,1,0,0,0,0,1,,,,,,,,,,1,0.0%,3,2022
51,Matt Prater,Free Agent,32.7,14.0,4,4,100.0,49,0,1,1,2,0,0,0,,,,,,,,,,1,0.8%,3,2022
338,Robbie Gould,Free Agent,24.9,6.0,1,1,100.0,51,0,0,0,0,1,1,1,,,,,,,,,,1,1.1%,3,2022
100,Riley Patterson,Free Agent,30.8,12.0,3,3,100.0,23,0,3,0,0,0,3,3,,,,,,,,,,1,1.0%,3,2022
339,Robbie Gould,Free Agent,15.2,6.0,1,2,50.0,25,0,1,0,0,0,3,3,,,,,,,,,,1,1.1%,4,2022
458,Riley Patterson,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,1.0%,4,2022
340,Greg Zuerlein,Free Agent,24.9,6.0,1,1,100.0,38,0,0,1,0,0,3,3,,,,,,,,,,1,1.3%,4,2022
132,Justin Tucker,Free Agent,29.1,11.0,2,2,100.0,51,0,0,0,1,1,2,2,,,,,,,,,,1,12.5%,4,2022
288,Randy Bullock,Free Agent,25.6,7.0,1,1,100.0,44,0,0,0,1,0,3,3,,,,,,,,,,1,1.1%,4,2022
69,Michael Badgley,Free Agent,32.1,13.0,4,4,100.0,40,0,2,1,1,0,0,0,,,,,,,,,,1,6.2%,4,2022
341,Dominik Eberle,Free Agent,24.9,6.0,1,1,100.0,49,0,0,0,1,0,2,4,,,,,,,,,,1,1.0%,4,2022
342,Nick Folk,Free Agent,24.9,6.0,1,1,100.0,37,0,0,1,0,0,3,3,,,,,,,,,,1,0.9%,4,2022
253,Matt Prater,Free Agent,27.0,8.0,2,2,100.0,39,0,0,2,0,0,2,2,,,,,,,,,,1,0.8%,4,2022
252,Ryan Succop,Free Agent,26.3,8.0,1,1,100.0,45,0,0,0,1,0,4,4,,,,,,,,,,1,1.5%,4,2022
25,Brett Maher,Free Agent,34.2,16.0,4,4,100.0,53,0,2,0,1,1,1,2,,,,,,,,,,1,1.4%,4,2022
343,Eddy Pineiro,Free Agent,24.9,6.0,1,1,100.0,54,0,0,0,0,1,1,1,,,,,,,,,,1,1.3%,4,2022
212,Cade York,Free Agent,27.8,9.0,2,2,100.0,45,0,1,0,1,0,2,2,,,,,,,,,,1,2.9%,4,2022
211,Mason Crosby,Free Agent,27.7,9.0,2,2,100.0,38,0,0,2,0,0,3,3,,,,,,,,,,1,0.1%,4,2022
13,Nick Folk,Free Agent,36.2,18.0,5,5,100.0,44,0,1,3,1,0,2,2,,,,,,,,,,1,0.9%,5,2022
459,Randy Bullock,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,1.1%,5,2022
26,Justin Tucker,Free Agent,34.1,16.0,4,4,100.0,58,0,1,1,1,1,1,1,,,,,,,,,,1,12.5%,5,2022
511,Quinn Nordin,Free Agent,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,,,,,,,,,,1,2.2%,5,2022
290,Robbie Gould,Free Agent,15.8,7.0,1,2,50.0,49,0,0,0,1,0,3,3,,,,,,,,,,1,1.1%,5,2022
387,Matt Ammendola,Free Agent,14.5,5.0,1,2,50.0,20,0,1,0,0,0,2,2,,,,,,,,,,1,0.0%,5,2022
289,Riley Patterson,Free Agent,26.4,7.0,2,2,100.0,45,0,1,0,1,0,0,0,,,,,,,,,,1,1.0%,5,2022
170,Mason Crosby,Free Agent,28.4,10.0,2,2,100.0,48,0,0,0,2,0,2,2,,,,,,,,,,1,0.1%,5,2022
255,Ryan Succop,Free Agent,27.1,8.0,2,2,100.0,44,0,1,0,1,0,1,1,,,,,,,,,,1,1.5%,5,2022
254,Greg Zuerlein,Free Agent,26.3,8.0,1,1,100.0,34,0,0,1,0,0,5,5,,,,,,,,,,1,1.3%,5,2022
101,Taylor Bertolet,Free Agent,30.8,12.0,3,3,100.0,28,0,3,0,0,0,3,3,,,,,,,,,,1,0.0%,5,2022
429,Cade York,Free Agent,3.2,4.0,0,2,0.0,0,0,0,0,0,0,4,4,,,,,,,,,,1,2.9%,5,2022
133,Brett Maher,Free Agent,29.8,11.0,3,3,100.0,40,0,0,2,1,0,1,1,,,,,,,,,,1,1.4%,5,2022
171,Eddy Pineiro,Free Agent,24.3,10.0,3,4,75.0,43,0,0,2,1,0,0,0,,,,,,,,,,1,1.3%,5,2022
485,Robbie Gould,Free Agent,1.4,2.0,0,0,0.0,0,0,0,0,0,0,2,2,,,,,,,,,,1,1.1%,6,2022
461,Riley Patterson,Free Agent,2.1,3.0,0,0,0.0,0,0,0,0,0,0,3,3,,,,,,,,,,1,1.0%,6,2022
388,Brett Maher,Free Agent,14.4,5.0,1,2,50.0,30,0,0,1,0,0,2,2,,,,,,,,,,1,1.4%,6,2022
460,Matt Ammendola,Free Agent,22.9,3.0,1,1,100.0,23,0,1,0,0,0,0,1,,,,,,,,,,1,0.0%,6,2022
52,Ryan Succop,Free Agent,32.8,14.0,4,4,100.0,54,0,2,1,0,1,0,0,,,,,,,,,,1,1.5%,6,2022
102,Cade York,Free Agent,30.5,12.0,3,3,100.0,51,0,0,1,1,1,0,0,,,,,,,,,,1,2.9%,6,2022
