Year,Week,Rank,Player,Team,FPTS,Score,Y/A,FPTS/G,FPTS,Rush_TD,FL,ATT,REC,TGT,Y/R,Rush_Yds,LG,20+,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2018,1,91,Jonathan Williams,new_orleans_saints,0.0,0.1,0.0,0.0,0.0,0,0,1,0,0,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,92,Brandon Bolden,miami_dolphins,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,93,Jamize Olawale,dallas_cowboys,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,94,Taiwan Jones,buffalo_bills,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,95,Stevan Ridley,pittsburgh_steelers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,96,David Fluellen,tennessee_titans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,97,Patrick Dimarco,buffalo_bills,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,98,Derrick Coleman,arizona_cardinals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,99,Zach Line,new_orleans_saints,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,100,Benny Cunningham,chicago_bears,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,101,Tommy Bohanon,jacksonville_jaguars,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,102,Detrez Newsome,los_angeles_chargers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,103,Patrick Ricard,baltimore_ravens,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,104,Shane Smith,new_york_giants,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,105,Josh Adams,philadelphia_eagles,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,106,Ito Smith,atlanta_falcons,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,107,Raheem Mostert,san_francisco_49ers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,108,Senorise Perry,miami_dolphins,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,109,Roosevelt Nix,pittsburgh_steelers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,110,Keith Smith,unknown,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2018,1,111,Joe Williams,unknown,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2018,1,112,Cj Ham,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,113,Ricky Ortiz,atlanta_falcons,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,114,Darius Jackson,dallas_cowboys,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,115,Darius Jackson,green_bay_packers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,116,Andy Janovich,denver_broncos,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,117,Wendell Smallwood,philadelphia_eagles,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,118,Cj Prosise,seattle_seahawks,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,119,Tra Carson,cincinnati_bengals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,16.9,0.1,66.96000000000001,76.0,1012.7
2018,1,120,Tra Carson,green_bay_packers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,121,Giovani Bernard,cincinnati_bengals,0.9,-0.55,-2.0,0.9,0.9,0,0,1,1,1,11.0,-2,0,0,2018-09-09,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,16.9,0.1,66.96000000000001,76.0,1012.7
2018,1,122,Legarrette Blount,detroit_lions,-0.3,-1.22,-0.8,-0.3,-0.3,0,0,4,0,0,0.0,-3,3,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,2,1,Matt Breida,san_francisco_49ers,21.9,76.72,12.5,21.9,21.9,1,0,11,3,4,7.0,138,66,3,2018-09-16,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,22.5,0.0,82.44,42.0,1015.1
2018,2,2,Tevin Coleman,atlanta_falcons,12.5,57.4,6.7,12.5,12.5,0,0,16,4,4,4.5,107,36,2,2018-09-16,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,24.9,0.0,68.03999999999999,81.0,1010.1
2018,2,3,Phillip Lindsay,denver_broncos,11.1,56.34,7.6,11.1,11.1,0,0,14,1,1,4.0,107,53,1,2018-09-16,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,33.1,0.0,43.2,13.0,1005.4
2018,2,4,Ezekiel Elliott,dallas_cowboys,14.7,45.74,4.6,14.7,14.7,1,0,17,5,6,1.8,78,19,0,2018-09-16,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,27.6,0.0,23.76,81.0,1012.7
2018,2,5,Joe Mixon,cincinnati_bengals,8.7,44.95,4.0,8.7,8.7,0,0,21,1,1,3.0,84,21,1,2018-09-13,8:20PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,25.6,0.0,16.2,66.0,1018.2
2018,2,6,Kareem Hunt,kansas_city_chiefs,14.0,43.28,4.2,14.0,14.0,0,0,18,1,1,5.0,75,16,0,2018-09-16,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,26.2,0.0,53.28,63.0,1021.4
2018,2,7,Austin Ekeler,los_angeles_chargers,9.8,42.0,7.0,9.8,9.8,0,0,11,3,3,7.0,77,22,1,2018-09-16,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,27.8,0.0,8.28,60.0,1021.8
2018,2,8,Marshawn Lynch,unknown,12.8,38.59,3.6,12.8,12.8,1,0,18,2,2,1.5,65,11,0,,,,,,,,,,,,,,,,
2018,2,9,Todd Gurley,los_angeles_rams,29.3,37.28,2.2,29.3,29.3,3,0,19,3,3,10.3,42,11,0,2018-09-16,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.4,0.0,81.36000000000001,68.0,1011.5
2018,2,10,Lamar Miller,houston_texans,7.0,36.44,4.9,7.0,7.0,0,0,14,2,2,1.0,68,18,0,2018-09-16,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,28.6,0.0,66.96000000000001,60.0,1013.6
2018,2,11,Kenyan Drake,miami_dolphins,13.0,32.97,4.8,13.0,13.0,1,0,11,4,4,4.3,53,20,1,2018-09-16,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,26.9,0.0,11.16,70.0,1022.9
2018,2,12,Jordan Wilkins,indianapolis_colts,6.4,32.76,6.1,6.4,6.4,0,0,10,2,2,1.5,61,18,0,2018-09-16,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,24.5,0.5,52.2,78.0,1022.4
2018,2,13,Jamaal Williams,green_bay_packers,7.1,32.56,3.7,7.1,7.1,0,0,16,3,4,4.0,59,11,0,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,14,Tj Yeldon,jacksonville_jaguars,7.1,31.72,5.8,7.1,7.1,0,0,10,2,5,6.5,58,20,1,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,15,Derrick Henry,tennessee_titans,5.9,30.42,3.1,5.9,5.9,0,0,18,0,0,0.0,56,9,0,2018-09-16,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,28.6,0.0,66.96000000000001,60.0,1013.6
2018,2,16,Alvin Kamara,new_orleans_saints,11.9,29.08,3.5,11.9,11.9,0,0,13,6,6,8.8,46,18,0,2018-09-16,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,31.0,0.0,37.8,69.0,1012.1
2018,2,17,Alfred Morris,san_francisco_49ers,8.0,27.71,3.4,8.0,8.0,0,0,14,2,2,16.0,48,9,0,2018-09-16,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,22.5,0.0,82.44,42.0,1015.1
2018,2,18,Carlos Hyde,cleveland_browns,11.0,27.36,2.7,11.0,11.0,1,0,16,1,1,7.0,43,10,0,2018-09-16,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,31.0,0.0,37.8,69.0,1012.1
2018,2,19,Carlos Hyde,jacksonville_jaguars,11.0,27.36,2.7,11.0,11.0,1,0,16,1,1,7.0,43,10,0,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,20,Melvin Gordon,los_angeles_chargers,24.6,27.26,3.1,24.6,24.6,1,0,9,6,7,6.3,28,20,1,2018-09-16,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,27.8,0.0,8.28,60.0,1021.8
2018,2,21,Christian Mccaffrey,carolina_panthers,13.9,26.49,4.6,13.9,13.9,0,0,8,14,15,7.3,37,11,0,2018-09-16,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,24.9,0.0,68.03999999999999,81.0,1010.1
2018,2,22,David Johnson,arizona_cardinals,5.1,26.11,3.7,5.1,5.1,0,0,13,1,2,3.0,48,9,0,2018-09-16,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.4,0.0,81.36000000000001,68.0,1011.5
2018,2,23,Malcolm Brown,los_angeles_rams,6.6,25.77,3.8,6.6,6.6,0,0,12,0,1,0.0,46,19,0,2018-09-16,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.4,0.0,81.36000000000001,68.0,1011.5
2018,2,24,Ito Smith,atlanta_falcons,5.4,25.16,5.1,5.4,5.4,0,0,9,1,1,8.0,46,18,0,2018-09-16,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,24.9,0.0,68.03999999999999,81.0,1010.1
2018,2,25,Kerryon Johnson,detroit_lions,6.6,24.76,5.4,6.6,6.6,0,0,8,5,6,4.6,43,21,1,2018-09-16,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,22.5,0.0,82.44,42.0,1015.1
2018,2,26,Dalvin Cook,minnesota_vikings,9.0,23.47,3.8,9.0,9.0,0,0,10,3,5,17.3,38,9,0,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,27,Corey Clement,philadelphia_eagles,14.5,23.0,5.0,14.5,14.5,1,0,6,5,6,11.0,30,15,0,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,28,Dion Lewis,tennessee_titans,4.3,23.0,3.0,4.3,4.3,0,0,14,1,1,1.0,42,13,0,2018-09-16,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,28.6,0.0,66.96000000000001,60.0,1013.6
2018,2,29,Lesean Mccoy,buffalo_bills,6.8,22.89,4.3,6.8,6.8,0,0,9,4,4,7.3,39,27,1,2018-09-16,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,27.8,0.0,8.28,60.0,1021.8
2018,2,30,Alex Collins,baltimore_ravens,9.0,22.04,3.9,9.0,9.0,0,0,9,3,4,18.3,35,14,0,2018-09-13,8:20PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,25.6,0.0,16.2,66.0,1018.2
2018,2,31,Jordan Howard,chicago_bears,6.8,21.22,2.5,6.8,6.8,0,0,14,3,4,11.0,35,7,0,2018-09-17,8:15PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,24.9,0.0,19.8,89.0,1012.0
2018,2,32,Saquon Barkley,new_york_giants,10.8,20.88,2.5,10.8,10.8,0,0,11,14,16,5.7,28,10,0,2018-09-16,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,27.6,0.0,23.76,81.0,1012.7
2018,2,33,Legarrette Blount,detroit_lions,3.5,20.47,4.8,3.5,3.5,0,0,8,1,1,-3.0,38,13,0,2018-09-16,4:05PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,22.5,0.0,82.44,42.0,1015.1
2018,2,34,Isaiah Crowell,new_york_jets,3.9,19.53,2.9,3.9,3.9,0,0,12,2,3,2.0,35,12,0,2018-09-16,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,26.9,0.0,11.16,70.0,1022.9
2018,2,35,Alfred Blue,houston_texans,3.6,19.46,5.1,3.6,3.6,0,0,7,0,0,0.0,36,8,0,2018-09-16,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,28.6,0.0,66.96000000000001,60.0,1013.6
2018,2,36,Sony Michel,new_england_patriots,4.1,18.96,3.4,4.1,4.1,0,0,10,1,2,7.0,34,15,0,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,37,Royce Freeman,denver_broncos,8.8,18.73,3.5,8.8,8.8,1,0,8,0,1,0.0,28,14,0,2018-09-16,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,33.1,0.0,43.2,13.0,1005.4
2018,2,38,Marlon Mack,indianapolis_colts,3.6,18.71,3.4,3.6,3.6,0,0,10,1,2,2.0,34,8,0,2018-09-16,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,24.5,0.5,52.2,78.0,1022.4
2018,2,39,Ty Montgomery,baltimore_ravens,4.0,17.48,6.2,4.0,4.0,0,0,5,1,2,9.0,31,16,0,2018-09-13,8:20PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,25.6,0.0,16.2,66.0,1018.2
2018,2,40,Ty Montgomery,green_bay_packers,4.0,17.48,6.2,4.0,4.0,0,0,5,1,2,9.0,31,16,0,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,41,Cj Anderson,carolina_panthers,3.1,17.35,10.3,3.1,3.1,0,0,3,0,2,0.0,31,22,1,2018-09-16,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,24.9,0.0,68.03999999999999,81.0,1010.1
2018,2,42,Cj Anderson,los_angeles_rams,3.1,17.35,10.3,3.1,3.1,0,0,3,0,2,0.0,31,22,1,2018-09-16,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.4,0.0,81.36000000000001,68.0,1011.5
2018,2,43,James Conner,pittsburgh_steelers,14.5,16.92,2.1,14.5,14.5,1,0,8,5,5,9.6,17,9,0,2018-09-16,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,26.2,0.0,53.28,63.0,1021.4
2018,2,44,Rashaad Penny,seattle_seahawks,3.0,16.45,3.0,3.0,3.0,0,0,10,0,2,0.0,30,10,0,2018-09-17,8:15PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,24.9,0.0,19.8,89.0,1012.0
2018,2,45,Jay Ajayi,philadelphia_eagles,8.7,16.4,3.3,8.7,8.7,1,0,7,1,1,4.0,23,20,1,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,46,Giovani Bernard,cincinnati_bengals,4.2,15.92,4.5,4.2,4.2,0,0,6,4,7,3.8,27,11,0,2018-09-13,8:20PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,25.6,0.0,16.2,66.0,1018.2
2018,2,47,Frank Gore,miami_dolphins,4.4,14.87,2.8,4.4,4.4,0,0,9,1,1,19.0,25,8,0,2018-09-16,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,26.9,0.0,11.16,70.0,1022.9
2018,2,48,Wendell Smallwood,philadelphia_eagles,1.0,14.4,4.0,1.0,1.0,0,1,7,1,1,2.0,28,8,0,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,49,Doug Martin,unknown,2.4,13.31,3.4,2.4,2.4,0,0,7,1,1,0.0,24,6,0,,,,,,,,,,,,,,,,
2018,2,50,Peyton Barber,tampa_bay_buccaneers,2.9,13.26,1.4,2.9,2.9,0,0,16,1,2,7.0,22,9,0,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,51,Chris Carson,seattle_seahawks,2.4,13.2,4.0,2.4,2.4,0,0,6,0,1,0.0,24,9,0,2018-09-17,8:15PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,24.9,0.0,19.8,89.0,1012.0
2018,2,52,Adrian Peterson,unknown,5.0,13.17,1.8,5.0,5.0,0,0,11,3,3,10.0,20,14,0,,,,,,,,,,,,,,,,
2018,2,53,Rex Burkhead,new_england_patriots,2.2,12.16,3.7,2.2,2.2,0,0,6,0,0,0.0,22,12,0,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,54,Bilal Powell,new_york_jets,14.0,10.88,1.2,14.0,14.0,0,0,5,5,6,14.8,6,4,0,2018-09-16,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,26.9,0.0,11.16,70.0,1022.9
2018,2,55,Corey Grant,jacksonville_jaguars,6.9,10.8,3.3,6.9,6.9,0,0,4,6,7,9.3,13,7,0,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,56,James White,new_england_patriots,8.4,10.67,2.8,8.4,8.4,0,0,4,7,8,10.4,11,5,0,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,57,Latavius Murray,minnesota_vikings,1.9,10.62,4.8,1.9,1.9,0,0,4,0,0,0.0,19,9,0,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,58,Javorius Allen,baltimore_ravens,10.4,10.5,1.3,10.4,10.4,1,0,6,5,7,7.2,8,6,0,2018-09-13,8:20PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,25.6,0.0,16.2,66.0,1018.2
2018,2,59,Mike Gillislee,new_orleans_saints,1.8,10.14,2.3,1.8,1.8,0,0,8,0,0,0.0,18,4,0,2018-09-16,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,31.0,0.0,37.8,69.0,1012.1
2018,2,60,Devontae Booker,denver_broncos,1.7,9.66,5.7,1.7,1.7,0,0,3,0,0,0.0,17,11,0,2018-09-16,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,33.1,0.0,43.2,13.0,1005.4
2018,2,61,Chris Ivory,buffalo_bills,9.7,9.22,3.5,9.7,9.7,1,0,2,1,2,30.0,7,6,0,2018-09-16,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,27.8,0.0,8.28,60.0,1021.8
2018,2,62,Jacquizz Rodgers,tampa_bay_buccaneers,3.6,8.84,2.6,3.6,3.6,0,0,5,3,3,7.7,13,7,0,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,63,Nick Chubb,cleveland_browns,1.4,8.25,7.0,1.4,1.4,0,0,2,0,0,0.0,14,8,0,2018-09-16,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,31.0,0.0,37.8,69.0,1012.1
2018,2,64,Nyheim Miller-Hines,unknown,6.5,7.57,1.8,6.5,6.5,1,0,4,1,1,-2.0,7,8,0,,,,,,,,,,,,,,,,
