Year,Week,Rank,Player,Team,FPTS,Score,FPTS/G,FPTS,FL,ATT,REC,TGT,Y/R,20+,Rec_Yds,Rec_TD,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2019,12,47,Ted Ginn,new_orleans_saints,3.8,13.15,3.8,3.8,0,0,2,5,19.0,1,38,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,48,Greg Ward,philadelphia_eagles,4.0,13.1,4.0,4.0,0,0,6,7,6.7,0,40,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,49,David Moore,seattle_seahawks,3.5,12.85,3.5,3.5,0,1,1,2,31.0,1,31,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,50,Seth Roberts,baltimore_ravens,3.9,12.75,3.9,3.9,0,0,3,4,13.0,0,39,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,51,Dj Chark,jacksonville_jaguars,5.8,12.39,5.8,5.8,0,0,5,6,7.6,0,38,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,52,Cooper Kupp,los_angeles_rams,3.5,11.72,3.5,3.5,0,0,6,10,5.8,0,35,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,53,Dk Metcalf,seattle_seahawks,3.5,11.56,3.5,3.5,0,0,3,6,11.7,0,35,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,54,Golden Tate,new_york_giants,9.3,11.55,9.3,9.3,0,0,3,7,11.0,1,33,1,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,55,Courtland Sutton,denver_broncos,2.7,11.25,2.7,2.7,0,0,1,8,27.0,1,27,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,56,Brandin Cooks,los_angeles_rams,3.3,11.2,3.3,3.3,0,1,2,4,16.0,1,32,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,57,Albert Wilson,miami_dolphins,3.7,11.18,3.7,3.7,0,1,6,7,5.5,0,33,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,58,Hunter Renfrow,unknown,3.1,10.34,3.1,3.1,0,0,3,5,10.3,0,31,0,,,,,,,,,,,,,,,,
2019,12,59,Corey Davis,tennessee_titans,2.9,10.22,2.9,2.9,0,0,2,3,14.5,1,29,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,60,Robert Foster,buffalo_bills,4.6,10.05,4.6,4.6,0,1,1,1,24.0,1,24,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,61,Diontae Johnson,pittsburgh_steelers,2.9,9.76,2.9,2.9,0,0,3,6,9.7,0,29,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,62,Kendrick Bourne,san_francisco_49ers,2.7,9.48,2.7,2.7,0,0,2,2,13.5,0,27,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,63,Vyncint Smith,houston_texans,2.2,9.25,2.2,2.2,0,0,1,1,22.0,1,22,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,64,Vyncint Smith,new_york_jets,2.2,9.25,2.2,2.2,0,0,1,1,22.0,1,22,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,65,Jordan Matthews,philadelphia_eagles,2.7,9.15,2.7,2.7,0,0,3,6,9.0,0,27,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,66,Jordan Matthews,san_francisco_49ers,2.7,9.15,2.7,2.7,0,0,3,6,9.0,0,27,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,67,Marvin Hall,detroit_lions,2.1,8.85,2.1,2.1,0,0,1,2,21.0,1,21,0,2019-11-24,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,6.3,0.0,72.36000000000001,62.0,1001.2
2019,12,68,Ty Montgomery,new_york_jets,0.0,8.85,0.0,0.0,0,5,1,2,21.0,1,21,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,69,Taylor Gabriel,chicago_bears,1.9,7.95,1.9,1.9,0,0,1,3,19.0,0,19,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,70,Demaryius Thomas,new_england_patriots,2.2,7.85,2.2,2.2,0,0,2,3,11.0,0,22,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,71,Demaryius Thomas,new_york_jets,2.2,7.85,2.2,2.2,0,0,2,3,11.0,0,22,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,72,Danny Amendola,detroit_lions,2.1,7.35,2.1,2.1,0,0,3,3,7.0,0,21,0,2019-11-24,1:00PM,FedExField,Landover,MD,38.9078,-76.8645,Outdoor,Grass,300.0,1997.0,6.3,0.0,72.36000000000001,62.0,1001.2
2019,12,73,Adam Humphries,tennessee_titans,2.0,7.06,2.0,2.0,0,0,3,3,6.7,0,20,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,74,Jamison Crowder,new_york_jets,1.8,6.55,1.8,1.8,0,0,2,4,9.0,0,18,0,2019-11-24,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,5.6,0.5,96.84,92.0,990.8
2019,12,75,Keelan Cole,jacksonville_jaguars,1.8,6.55,1.8,1.8,0,0,2,2,9.0,0,18,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,76,Tyrell Williams,unknown,1.8,6.55,1.8,1.8,0,0,2,6,9.0,0,18,0,,,,,,,,,,,,,,,,
2019,12,77,Ty Hilton,indianapolis_colts,1.8,6.45,1.8,1.8,0,0,3,6,6.0,0,18,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,78,Emmanuel Sanders,denver_broncos,1.5,6.35,1.5,1.5,0,0,1,1,15.0,0,15,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,79,Emmanuel Sanders,san_francisco_49ers,1.5,6.35,1.5,1.5,0,0,1,1,15.0,0,15,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,80,Willie Snead,baltimore_ravens,13.4,6.25,13.4,13.4,0,0,2,3,7.0,0,14,2,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,81,Tre'Quan Smith,new_orleans_saints,7.3,6.05,7.3,7.3,0,0,1,3,13.0,0,13,1,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,82,Sterling Shepard,new_york_giants,3.7,5.95,3.7,3.7,0,1,5,9,3.0,0,15,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,83,Kalif Raymond,tennessee_titans,0.9,5.95,0.9,0.9,0,1,1,1,14.0,0,14,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,84,Christian Blake,atlanta_falcons,1.6,5.9,1.6,1.6,0,0,2,9,8.0,0,16,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,85,Chester Rogers,indianapolis_colts,1.2,5.15,1.2,1.2,0,0,1,1,12.0,0,12,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,86,Isaiah Mckenzie,buffalo_bills,0.8,4.92,0.8,0.8,0,1,2,3,6.5,0,13,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,87,N'Keal Harry,new_england_patriots,7.0,4.85,7.0,7.0,0,0,1,4,10.0,0,10,1,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,88,Josh Gordon,new_england_patriots,1.0,4.35,1.0,1.0,0,0,1,2,10.0,0,10,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,89,Josh Gordon,seattle_seahawks,1.0,4.35,1.0,1.0,0,0,1,2,10.0,0,10,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,90,Auden Tate,cincinnati_bengals,1.0,4.35,1.0,1.0,0,0,1,3,10.0,0,10,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,91,Curtis Samuel,carolina_panthers,4.9,3.95,4.9,4.9,0,4,1,4,9.0,0,9,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,92,Tevin Jones,dallas_cowboys,0.9,3.95,0.9,0.9,0,0,1,3,9.0,0,9,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,93,Tevin Jones,pittsburgh_steelers,0.9,3.95,0.9,0.9,0,0,1,3,9.0,0,9,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,94,Geronimo Allison,green_bay_packers,0.9,3.75,0.9,0.9,0,0,3,4,3.0,0,9,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,95,Scotty Miller,unknown,0.6,3.55,0.6,0.6,0,1,1,1,8.0,0,8,0,,,,,,,,,,,,,,,,
2019,12,96,Josh Reynolds,los_angeles_rams,0.8,3.3,0.8,0.8,0,0,2,2,4.0,0,8,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,97,Allen Lazard,green_bay_packers,2.8,3.15,2.8,2.8,0,1,1,2,7.0,0,7,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,98,Cody Latimer,new_york_giants,0.7,3.15,0.7,0.7,0,0,1,1,7.0,0,7,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,99,Marquez Valdes-Scantling,green_bay_packers,0.7,3.15,0.7,0.7,0,0,1,3,7.0,0,7,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,100,Paul Richardson,unknown,0.6,2.75,0.6,0.6,0,0,1,2,6.0,0,6,0,,,,,,,,,,,,,,,,
2019,12,101,Kenny Stills,houston_texans,0.6,2.75,0.6,0.6,0,0,1,2,6.0,0,6,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,102,Zay Jones,buffalo_bills,0.5,2.33,0.5,0.5,0,0,2,2,2.5,0,5,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,103,Jarius Wright,carolina_panthers,0.4,1.95,0.4,0.4,0,0,1,1,4.0,0,4,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,104,Tim Patrick,denver_broncos,0.3,1.55,0.3,0.3,0,0,1,3,3.0,0,3,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,105,Diontae Spencer,denver_broncos,0.0,0.35,0.0,0.0,0,0,1,1,0.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,106,Steven Sims,unknown,6.0,0.0,6.0,6.0,0,0,0,2,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,107,Olamide Zaccheaus,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,108,Tavon Austin,dallas_cowboys,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,109,De'Anthony Thomas,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,110,De'Anthony Thomas,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,111,Donte Moncrief,carolina_panthers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,112,Donte Moncrief,pittsburgh_steelers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,113,Matthew Slater,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,114,Andre Roberts,buffalo_bills,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,115,Justin Watson,tampa_bay_buccaneers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,116,Richie James,san_francisco_49ers,0.0,0.0,0.0,0.0,0,1,0,0,0.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,117,Javon Wims,chicago_bears,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,118,Daesean Hamilton,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,119,Damion Ratley,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,120,Zach Pascal,indianapolis_colts,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,121,Marcell Ateman,unknown,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,122,Dante Pettis,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,123,Trey Quinn,unknown,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,
2019,12,124,Fred Brown,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Highmark Stadium,Orchard Park,NY,42.7738,-78.7868,Outdoor,Grass,600.0,1973.0,4.7,0.0,102.24,75.0,1002.0
2019,12,125,Damion Willis,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,126,Ventell Bryant,dallas_cowboys,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,127,Ashton Dulin,indianapolis_colts,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,128,Khadarel Hodge,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,129,Stanley Morgan,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,130,Deandrew White,carolina_panthers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,131,Chris Moore,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,132,Jakeem Grant,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,133,Cody Core,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Soldier Field,Chicago,IL,41.8623,-87.6167,Outdoor,Grass,595.0,1924.0,8.5,0.0,86.76,65.0,1004.3
2019,12,134,Rashard Higgins,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,135,Tajae Sharpe,tennessee_titans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,4:05PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,11.6,0.0,33.480000000000004,53.0,1011.4
2019,12,136,Justin Hardee,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,137,Jake Kumerow,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,138,Deandre Carter,houston_texans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-21,8:20PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,22.3,0.0,63.36000000000001,92.0,1014.5
2019,12,139,Amari Cooper,dallas_cowboys,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2019-11-24,4:25PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,6.3,2.9,102.24,100.0,984.2
2019,12,140,Justin Hardy,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Mercedes-Benz Stadium,Atlanta,GA,33.755,-84.4008,Indoor,Turf,1050.0,2017.0,9.5,0.0,64.08,59.0,1013.9
2019,12,141,Mack Hollins,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
2019,12,142,Mack Hollins,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,3.7,1.2,80.28,94.0,995.8
2019,12,143,Jojo Natson,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,144,Krishawn Hogan,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,12.2,0.0,24.48,64.0,1017.6
2019,12,145,Mike Thomas,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-25,8:15PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,15.6,0.0,44.64,70.0,1008.3
2019,12,146,Johnny Holton,pittsburgh_steelers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2019-11-24,1:00PM,Paycor Stadium,Cincinnati,OH,39.0954,-84.516,Outdoor,Turf,482.0,2000.0,5.9,0.0,65.88000000000001,74.0,1010.5
2019,12,147,Trevor Davis,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2019-11-24,8:20PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,13.0,0.0,30.96,78.0,1019.1
2019,12,148,Trevor Davis,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2019-11-24,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,4.6,0.0,86.4,72.0,1005.4
