year,week,player_id,player_name,team,position,games_played,fpts,fpts_ppr,fpts_per_game,fpts_ppr_per_game,rec,yds,td,yac
2024,17,00-0039849,M.Harrison,ARI,WR,1,9.6,15.6,9.6,15.6,6,96.0,0,13.0
2024,17,00-0031544,A.Cooper,BUF,WR,1,11.6,14.6,11.6,14.6,3,56.0,1,3.0
2024,17,00-0038621,D.Douglas,NE,WR,1,10.6,14.6,10.6,14.6,4,46.0,1,7.0
2024,17,00-0034837,C.Ridley,TEN,WR,1,9.1,14.1,9.1,14.1,5,84.0,0,15.0
2024,17,00-0034386,J.Watson,KC,WR,1,12.0,14.0,12.0,14.0,2,60.0,1,9.0
2024,17,00-0038679,T.Shavers,BUF,WR,1,12.9,13.9,12.9,13.9,1,69.0,1,71.0
2024,17,00-0036259,J.Jennings,SF,WR,1,6.7,13.7,6.7,13.7,7,67.0,0,11.0
2024,17,00-0037816,R.Doubs,GB,WR,1,5.8,12.8,5.8,12.8,7,58.0,0,28.0
2024,17,00-0035676,A.Brown,PHI,WR,1,9.6,12.6,9.6,12.6,3,36.0,1,1.0
2024,17,00-0034827,D.Moore,CHI,WR,1,6.2,12.2,6.2,12.2,6,54.0,0,53.0
2024,17,00-0038606,P.Washington,JAX,WR,1,9.1,12.1,9.1,12.1,3,31.0,1,8.0
2024,17,00-0037666,J.Tolbert,DAL,WR,1,9.0,12.0,9.0,12.0,3,30.0,1,19.0
2024,17,00-0039901,K.Coleman,BUF,WR,1,8.7,11.7,8.7,11.7,3,27.0,1,5.0
2024,17,00-0038563,T.Tucker,LV,WR,1,8.9,10.9,8.9,10.9,2,24.0,1,4.0
2024,17,00-0038573,D.Davis,LAC,WR,1,8.6,10.6,8.6,10.6,2,29.0,1,12.0
2024,17,00-0035535,D.Slayton,NYG,WR,1,9.2,10.2,9.2,10.2,1,32.0,1,19.0
2024,17,00-0038544,Q.Johnston,LAC,WR,1,4.8,9.8,4.8,9.8,5,48.0,0,29.0
2024,17,00-0037614,J.Metchie,HOU,WR,1,4.8,9.8,4.8,9.8,5,48.0,0,6.0
2024,17,00-0031381,D.Adams,NYJ,WR,1,4.7,9.7,4.7,9.7,5,47.0,0,34.0
2024,17,00-0031236,B.Cooks,DAL,WR,1,5.2,9.2,5.2,9.2,4,52.0,0,13.0
2024,17,00-0035719,D.Samuel,SF,WR,1,8.1,9.1,8.1,9.1,1,5.0,1,9.0
2024,17,00-0036554,N.Collins,HOU,WR,1,5.9,8.9,5.9,8.9,3,59.0,0,16.0
2024,17,00-0038619,A.Iosivas,CIN,WR,1,5.9,8.9,5.9,8.9,3,59.0,0,15.0
2024,17,00-0035662,M.Brown,KC,WR,1,4.6,8.6,4.6,8.6,4,46.0,0,11.0
2024,17,00-0038393,D.Wicks,GB,WR,1,4.3,8.3,4.3,8.3,4,43.0,0,5.0
2024,17,00-0036988,J.Palmer,LAC,WR,1,4.1,8.1,4.1,8.1,4,41.0,0,10.0
2024,17,00-0037247,G.Pickens,PIT,WR,1,5.0,8.0,5.0,8.0,3,50.0,0,14.0
2024,17,00-0039342,X.Legette,CAR,WR,1,2.8,7.8,2.8,7.8,5,28.0,0,3.0
2024,17,00-0030279,K.Allen,CHI,WR,1,2.5,7.5,2.5,7.5,5,25.0,0,19.0
2024,17,00-0038465,M.Heath,GB,WR,1,6.3,7.3,6.3,7.3,1,3.0,1,0.0
2024,17,00-0035640,D.Metcalf,SEA,WR,1,4.2,7.2,4.2,7.2,3,42.0,0,10.0
2024,17,00-0037837,C.Austin,PIT,WR,1,3.1,7.1,3.1,7.1,4,31.0,0,10.0
2024,17,00-0039880,M.Washington,MIA,WR,1,3.0,7.0,3.0,7.0,4,41.0,0,15.0
2024,17,00-0038559,M.Wilson,ARI,WR,1,2.9,6.9,2.9,6.9,4,22.0,0,8.0
2024,17,00-0038608,K.Boutte,NE,WR,1,2.8,6.8,2.8,6.8,4,28.0,0,2.0
2024,17,00-0036182,N.Westbrook-Ikhine,TEN,WR,1,3.7,6.7,3.7,6.7,3,37.0,0,2.0
2024,17,00-0038543,J.Smith-Njigba,SEA,WR,1,3.2,6.2,3.2,6.2,3,32.0,0,18.0
2024,17,00-0034860,D.Pettis,NO,WR,1,2.7,5.7,2.7,5.7,3,27.0,0,9.0
2024,17,00-0036309,D.Mooney,ATL,WR,1,3.7,5.7,3.7,5.7,2,37.0,0,7.0
2024,17,00-0031941,J.Crowder,WAS,WR,1,2.5,5.5,2.5,5.5,3,25.0,0,3.0
2024,17,00-0037261,K.Shakir,BUF,WR,1,2.5,5.5,2.5,5.5,3,25.0,0,21.0
2024,17,00-0039491,J.Coker,CAR,WR,1,3.5,5.5,3.5,5.5,2,35.0,0,1.0
2024,17,00-0033555,M.Hollins,BUF,WR,1,3.3,5.3,3.3,5.3,2,33.0,0,7.0
2024,17,00-0038997,J.Downs,IND,WR,1,2.2,5.2,2.2,5.2,3,22.0,0,7.0
2024,17,00-0039064,Z.Flowers,BAL,WR,1,3.1,5.1,3.1,5.1,2,31.0,0,10.0
2024,17,00-0032211,T.Lockett,SEA,WR,1,2.0,5.0,2.0,5.0,3,20.0,0,11.0
2024,17,00-0037091,B.Melton,GB,WR,1,1.8,4.8,1.8,4.8,3,18.0,0,1.0
2024,17,00-0035500,G.Dortch,ARI,WR,1,1.8,4.8,1.8,4.8,3,18.0,0,15.0
2024,17,00-0034418,C.Wilson,NO,WR,1,1.7,4.7,1.7,4.7,3,17.0,0,6.0
2024,17,00-0039424,D.Vele,DEN,WR,1,2.7,4.7,2.7,4.7,2,27.0,0,6.0
2024,17,00-0038824,R.Miller,TB,WR,1,2.6,4.6,2.6,4.6,2,26.0,0,3.0
2024,17,00-0037801,K.Turpin,DAL,WR,1,3.4,4.4,3.4,4.4,1,16.0,0,16.0
2024,17,00-0039890,A.Mitchell,IND,WR,1,2.2,4.2,2.2,4.2,2,22.0,0,20.0
2024,17,00-0033307,K.Bourne,NE,WR,1,2.2,4.2,2.2,4.2,2,22.0,0,7.0
2024,17,00-0038618,X.Hutchinson,HOU,WR,1,2.1,4.1,2.1,4.1,2,21.0,0,7.0
2024,17,00-0030431,R.Woods,HOU,WR,1,2.1,4.1,2.1,4.1,2,21.0,0,3.0
2024,17,00-0033908,C.Kupp,LA,WR,1,2.9,3.9,2.9,3.9,1,29.0,0,9.0
2024,17,00-0036955,T.Marshall,LV,WR,1,2.8,3.8,2.8,3.8,1,28.0,0,3.0
2024,17,00-0033857,J.Smith-Schuster,KC,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,15.0
2024,17,00-0034407,R.McCloud,ATL,WR,1,2.7,3.7,2.7,3.7,1,13.0,0,10.0
2024,17,00-0033009,T.Boyd,TEN,WR,1,1.4,3.4,1.4,3.4,2,14.0,0,7.0
2024,17,00-0037231,K.Austin,NO,WR,1,2.3,3.3,2.3,3.3,1,23.0,0,5.0
2024,17,00-0031428,A.Robinson,DET,WR,1,2.1,3.1,2.1,3.1,1,21.0,0,2.0
2024,17,00-0033891,Z.Jones,ARI,WR,1,1.9,2.9,1.9,2.9,1,19.0,0,0.0
2024,17,00-0033589,D.Moore,CAR,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,0.0
2024,17,00-0030564,D.Hopkins,KC,WR,1,0.7,2.7,0.7,2.7,2,7.0,0,5.0
2024,17,00-0034054,R.Cracraft,MIA,WR,1,1.6,2.6,1.6,2.6,1,16.0,0,0.0
2024,17,00-0034353,A.Miller,BAL,WR,1,1.6,2.6,1.6,2.6,1,16.0,0,1.0
2024,17,00-0039919,R.Odunze,CHI,WR,1,1.5,2.5,1.5,2.5,1,15.0,0,0.0
2024,17,00-0032128,C.Conley,SF,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,7.0
2024,17,00-0036550,R.Bateman,BAL,WR,1,1.2,2.2,1.2,2.2,1,12.0,0,2.0
2024,17,00-0039062,J.Mingo,DAL,WR,1,1.2,2.2,1.2,2.2,1,12.0,0,0.0
2024,17,00-0038640,J.Brooks,DAL,WR,1,1.2,2.2,1.2,2.2,1,12.0,0,0.0
2024,17,00-0038821,R.Jarrett,TB,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,1.0
2024,17,00-0036497,T.Jones,JAX,WR,1,1.1,2.1,1.1,2.1,1,11.0,0,0.0
2024,17,00-0034854,K.Hodge,ATL,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,12.0
2024,17,00-0034521,A.Lazard,NYJ,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,0.0
2024,17,00-0035976,D.Chisena,CAR,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,0.0
2024,17,00-0036620,D.Eskridge,MIA,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,11.0
2024,17,00-0039751,J.Whittington,LA,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,5.0
2024,17,00-0039146,J.Reed,GB,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,1.0
2024,17,00-0035659,T.McLaurin,WAS,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2024,17,00-0036331,D.Duvernay,JAX,WR,1,0.4,1.4,0.4,1.4,1,4.0,0,1.0
2024,17,00-0039410,R.Flournoy,DAL,WR,1,0.3,1.3,0.3,1.3,1,3.0,0,0.0
2024,17,00-0037300,M.Woods,CLE,WR,1,0.3,1.3,0.3,1.3,1,3.0,0,0.0
2024,17,00-0036630,T.Wallace,BAL,WR,1,0.2,1.2,0.2,1.2,1,2.0,0,3.0
2024,17,00-0036980,E.Moore,CLE,WR,1,0.1,1.1,0.1,1.1,1,1.0,0,0.0
2024,17,00-0039589,K.Johnson,TB,WR,1,1.1,1.1,1.1,1.1,0,0.0,0,0.0
2024,17,00-0039868,T.Franklin,DEN,WR,1,-0.1,0.9,-0.1,0.9,1,-1.0,0,2.0
2024,17,00-0039379,J.Thrash,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0039853,J.Baker,NE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0034777,D.Chark,LAC,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0033375,T.Patrick,DET,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0039907,J.Polk,NE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0032775,D.Robinson,LA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0036415,V.Jefferson,PIT,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0034272,M.Valdes-Scantling,NO,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0033536,M.Williams,PIT,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0039792,D.Walker,BAL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0036635,I.Smith-Marsette,NYG,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,17,00-0036463,C.Blair,ATL,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0036322,J.Jefferson,MIN,WR,1,26.4,36.4,26.4,36.4,10,144.0,2,30.0
2024,16,00-0030279,K.Allen,CHI,WR,1,20.1,29.1,20.1,29.1,9,141.0,1,51.0
2024,16,00-0039893,B.Thomas,JAX,WR,1,19.2,28.2,19.2,28.2,9,132.0,1,56.0
2024,16,00-0037240,J.Williams,DET,WR,1,21.0,26.0,21.0,26.0,5,143.0,1,66.0
2024,16,00-0035719,D.Samuel,SF,WR,1,18.1,25.1,18.1,25.1,7,96.0,1,93.0
2024,16,00-0038543,J.Smith-Njigba,SEA,WR,1,16.0,24.0,16.0,24.0,8,95.0,1,28.0
2024,16,00-0035208,O.Zaccheaus,WAS,WR,1,19.0,24.0,19.0,24.0,5,70.0,2,42.0
2024,16,00-0035676,A.Brown,PHI,WR,1,15.7,23.7,15.7,23.7,8,97.0,1,23.0
2024,16,00-0036900,J.Chase,CIN,WR,1,16.4,22.4,16.4,22.4,6,97.0,1,42.0
2024,16,00-0038977,T.Dell,HOU,WR,1,15.8,21.8,15.8,21.8,6,98.0,1,10.0
2024,16,00-0038608,K.Boutte,NE,WR,1,15.5,20.5,15.5,20.5,5,95.0,1,38.0
2024,16,00-0039894,X.Worthy,KC,WR,1,13.5,20.5,13.5,20.5,7,65.0,1,57.0
2024,16,00-0036410,T.Higgins,CIN,WR,1,11.8,19.8,11.8,19.8,8,58.0,1,14.0
2024,16,00-0031381,D.Adams,NYJ,WR,1,12.8,19.8,12.8,19.8,7,68.0,1,38.0
2024,16,00-0036963,A.St. Brown,DET,WR,1,13.0,19.0,13.0,19.0,6,70.0,1,35.0
2024,16,00-0036358,C.Lamb,DAL,WR,1,10.5,17.5,10.5,17.5,7,105.0,0,43.0
2024,16,00-0035659,T.McLaurin,WAS,WR,1,12.0,17.0,12.0,17.0,5,60.0,1,17.0
2024,16,00-0034837,C.Ridley,TEN,WR,1,13.8,16.8,13.8,16.8,3,78.0,1,4.0
2024,16,00-0039855,J.McMillan,TB,WR,1,11.7,16.7,11.7,16.7,5,57.0,1,15.0
2024,16,00-0031941,J.Crowder,WAS,WR,1,13.5,15.5,13.5,15.5,2,15.0,2,0.0
2024,16,00-0030035,A.Thielen,CAR,WR,1,10.3,15.3,10.3,15.3,5,43.0,1,7.0
2024,16,00-0039064,Z.Flowers,BAL,WR,1,10.3,15.3,10.3,15.3,5,100.0,0,25.0
2024,16,00-0038997,J.Downs,IND,WR,1,12.1,15.1,12.1,15.1,3,61.0,1,68.0
2024,16,00-0035640,D.Metcalf,SEA,WR,1,11.7,14.7,11.7,14.7,3,57.0,1,3.0
2024,16,00-0039915,L.McConkey,LAC,WR,1,8.7,14.7,8.7,14.7,6,87.0,0,51.0
2024,16,00-0038994,J.Addison,MIN,WR,1,9.5,14.5,9.5,14.5,5,35.0,1,14.0
2024,16,00-0038619,A.Iosivas,CIN,WR,1,11.3,14.3,11.3,14.3,3,53.0,1,2.0
2024,16,00-0034827,D.Moore,CHI,WR,1,7.0,14.0,7.0,14.0,7,68.0,0,36.0
2024,16,00-0039337,M.Nabers,NYG,WR,1,6.8,13.8,6.8,13.8,7,68.0,0,37.0
2024,16,00-0039075,P.Nacua,LA,WR,1,5.6,13.6,5.6,13.6,8,56.0,0,51.0
2024,16,00-0038117,W.Robinson,NYG,WR,1,6.2,13.2,6.2,13.2,7,62.0,0,51.0
2024,16,00-0036309,D.Mooney,ATL,WR,1,8.2,13.2,8.2,13.2,5,82.0,0,24.0
2024,16,00-0036554,N.Collins,HOU,WR,1,6.0,13.0,6.0,13.0,7,60.0,0,18.0
2024,16,00-0033589,D.Moore,CAR,WR,1,9.9,11.9,9.9,11.9,2,39.0,1,0.0
2024,16,00-0033040,T.Hill,MIA,WR,1,8.9,11.9,8.9,11.9,3,29.0,1,10.0
2024,16,00-0031408,M.Evans,TB,WR,1,6.9,11.9,6.9,11.9,5,69.0,0,4.0
2024,16,00-0039919,R.Odunze,CHI,WR,1,7.7,11.7,7.7,11.7,4,77.0,0,29.0
2024,16,00-0037740,G.Wilson,NYJ,WR,1,5.4,11.4,5.4,11.4,6,54.0,0,9.0
2024,16,00-0038606,P.Washington,JAX,WR,1,5.4,11.4,5.4,11.4,6,54.0,0,13.0
2024,16,00-0036912,D.Smith,PHI,WR,1,5.1,11.1,5.1,11.1,6,51.0,0,9.0
2024,16,00-0039146,J.Reed,GB,WR,1,8.1,11.1,8.1,11.1,3,76.0,0,16.0
2024,16,00-0037238,D.London,ATL,WR,1,5.9,10.9,5.9,10.9,5,59.0,0,25.0
2024,16,00-0038573,D.Davis,LAC,WR,1,8.8,10.8,8.8,10.8,2,31.0,1,18.0
2024,16,00-0037837,C.Austin,PIT,WR,1,6.5,10.5,6.5,10.5,4,65.0,0,4.0
2024,16,00-0038393,D.Wicks,GB,WR,1,7.3,10.3,7.3,10.3,3,13.0,1,2.0
2024,16,00-0039424,D.Vele,DEN,WR,1,8.1,10.1,8.1,10.1,2,21.0,1,8.0
2024,16,00-0034348,C.Sutton,DEN,WR,1,5.0,10.0,5.0,10.0,5,50.0,0,12.0
2024,16,00-0037666,J.Tolbert,DAL,WR,1,8.0,10.0,8.0,10.0,2,20.0,1,6.0
2024,16,00-0036182,N.Westbrook-Ikhine,TEN,WR,1,7.7,9.7,7.7,9.7,2,17.0,1,0.0
2024,16,00-0038824,R.Miller,TB,WR,1,7.7,9.7,7.7,9.7,2,17.0,1,1.0
2024,16,00-0036626,D.Brown,WAS,WR,1,5.6,9.6,5.6,9.6,4,56.0,0,16.0
2024,16,00-0038976,M.Mims,DEN,WR,1,6.5,9.5,6.5,9.5,3,62.0,0,74.0
2024,16,00-0035662,M.Brown,KC,WR,1,4.5,9.5,4.5,9.5,5,45.0,0,35.0
2024,16,00-0036259,J.Jennings,SF,WR,1,5.1,9.1,5.1,9.1,4,51.0,0,2.0
2024,16,00-0036550,R.Bateman,BAL,WR,1,7.4,8.4,7.4,8.4,1,14.0,1,0.0
2024,16,00-0039849,M.Harrison,ARI,WR,1,3.9,7.9,3.9,7.9,4,39.0,0,4.0
2024,16,00-0038621,D.Douglas,NE,WR,1,3.9,7.9,3.9,7.9,4,33.0,0,34.0
2024,16,00-0031236,B.Cooks,DAL,WR,1,4.8,7.8,4.8,7.8,3,48.0,0,18.0
2024,16,00-0039916,R.Pearsall,SF,WR,1,3.7,7.7,3.7,7.7,4,37.0,0,11.0
2024,16,00-0030564,D.Hopkins,KC,WR,1,3.7,7.7,3.7,7.7,4,37.0,0,6.0
2024,16,00-0036988,J.Palmer,LAC,WR,1,4.1,7.1,4.1,7.1,3,41.0,0,8.0
2024,16,00-0039410,R.Flournoy,DAL,WR,1,4.1,7.1,4.1,7.1,3,41.0,0,14.0
2024,16,00-0038559,M.Wilson,ARI,WR,1,4.4,6.4,4.4,6.4,2,44.0,0,21.0
2024,16,00-0034960,J.Meyers,LV,WR,1,4.1,6.1,4.1,6.1,2,41.0,0,24.0
2024,16,00-0039880,M.Washington,MIA,WR,1,2.8,5.8,2.8,5.8,3,28.0,0,9.0
2024,16,00-0034407,R.McCloud,ATL,WR,1,2.7,5.7,2.7,5.7,3,19.0,0,22.0
2024,16,00-0033908,C.Kupp,LA,WR,1,2.4,5.4,2.4,5.4,3,24.0,0,2.0
2024,16,00-0033536,M.Williams,PIT,WR,1,2.4,5.4,2.4,5.4,3,24.0,0,10.0
2024,16,00-0038563,T.Tucker,LV,WR,1,3.3,5.3,3.3,5.3,2,41.0,0,7.0
2024,16,00-0034860,D.Pettis,NO,WR,1,3.1,5.1,3.1,5.1,2,31.0,0,7.0
2024,16,00-0039052,T.Palmer,TB,WR,1,3.1,5.1,3.1,5.1,2,31.0,0,8.0
2024,16,00-0030431,R.Woods,HOU,WR,1,1.9,4.9,1.9,4.9,3,19.0,0,18.0
2024,16,00-0038544,Q.Johnston,LAC,WR,1,1.8,4.8,1.8,4.8,3,18.0,0,5.0
2024,16,00-0036415,V.Jefferson,PIT,WR,1,2.7,4.7,2.7,4.7,2,27.0,0,3.0
2024,16,00-0039890,A.Mitchell,IND,WR,1,3.6,4.6,3.6,4.6,1,36.0,0,2.0
2024,16,00-0036862,B.Skowronek,PIT,WR,1,2.5,4.5,2.5,4.5,2,25.0,0,6.0
2024,16,00-0039868,T.Franklin,DEN,WR,1,2.5,4.5,2.5,4.5,2,25.0,0,16.0
2024,16,00-0033555,M.Hollins,BUF,WR,1,2.5,4.5,2.5,4.5,2,25.0,0,4.0
2024,16,00-0032385,S.Shepard,TB,WR,1,3.4,4.4,3.4,4.4,1,20.0,0,0.0
2024,16,00-0037261,K.Shakir,BUF,WR,1,2.2,4.2,2.2,4.2,2,22.0,0,10.0
2024,16,00-0036980,E.Moore,CLE,WR,1,2.1,4.1,2.1,4.1,2,21.0,0,4.0
2024,16,00-0036407,J.Jeudy,CLE,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,1.0
2024,16,00-0034521,A.Lazard,NYJ,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,7.0
2024,16,00-0037816,R.Doubs,GB,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,4.0
2024,16,00-0033009,T.Boyd,TEN,WR,1,2.0,4.0,2.0,4.0,2,20.0,0,10.0
2024,16,00-0036252,M.Pittman,IND,WR,1,1.9,3.9,1.9,3.9,2,19.0,0,4.0
2024,16,00-0032211,T.Lockett,SEA,WR,1,1.9,3.9,1.9,3.9,2,19.0,0,3.0
2024,16,00-0033307,K.Bourne,NE,WR,1,1.8,3.8,1.8,3.8,2,18.0,0,4.0
2024,16,00-0035535,D.Slayton,NYG,WR,1,2.7,3.7,2.7,3.7,1,21.0,0,12.0
2024,16,00-0035500,G.Dortch,ARI,WR,1,2.7,3.7,2.7,3.7,1,19.0,0,21.0
2024,16,00-0035976,D.Chisena,CAR,WR,1,2.3,3.3,2.3,3.3,1,23.0,0,8.0
2024,16,00-0037801,K.Turpin,DAL,WR,1,1.8,2.8,1.8,2.8,1,7.0,0,2.0
2024,16,00-0039491,J.Coker,CAR,WR,1,0.8,2.8,0.8,2.8,2,8.0,0,0.0
2024,16,00-0039901,K.Coleman,BUF,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,2.0
2024,16,00-0037231,K.Austin,NO,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,1.0
2024,16,00-0036463,C.Blair,ATL,WR,1,1.7,2.7,1.7,2.7,1,17.0,0,0.0
2024,16,00-0038124,C.Watson,GB,WR,1,2.3,2.3,2.3,2.3,0,0.0,0,0.0
2024,16,00-0039355,L.McCaffrey,WAS,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,15.0
2024,16,00-0034418,C.Wilson,NO,WR,1,1.3,2.3,1.3,2.3,1,13.0,0,3.0
2024,16,00-0036849,T.Atwell,LA,WR,1,1.2,2.2,1.2,2.2,1,12.0,0,7.0
2024,16,00-0031544,A.Cooper,BUF,WR,1,1.0,2.0,1.0,2.0,1,10.0,0,7.0
2024,16,00-0038938,J.Hyatt,NYG,WR,1,0.9,1.9,0.9,1.9,1,9.0,0,0.0
2024,16,00-0038618,X.Hutchinson,HOU,WR,1,0.8,1.8,0.8,1.8,1,8.0,0,2.0
2024,16,00-0036176,M.Kinsey,TEN,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2024,16,00-0034054,R.Cracraft,MIA,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,3.0
2024,16,00-0038821,R.Jarrett,TB,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2024,16,00-0038752,J.Bobo,SEA,WR,1,0.6,1.6,0.6,1.6,1,6.0,0,0.0
2024,16,00-0037291,J.Nailor,MIN,WR,1,0.5,1.5,0.5,1.5,1,5.0,0,0.0
2024,16,00-0037091,B.Melton,GB,WR,1,1.4,1.4,1.4,1.4,0,0.0,0,0.0
2024,16,00-0036331,D.Duvernay,JAX,WR,1,0.3,1.3,0.3,1.3,1,3.0,0,0.0
2024,16,00-0037487,D.Thompkins,CAR,WR,1,0.9,0.9,0.9,0.9,0,0.0,0,0.0
2024,16,00-0039853,J.Baker,NE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0037300,M.Woods,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0033857,J.Smith-Schuster,KC,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0036254,C.Johnson,CHI,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0033943,J.Reynolds,JAX,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0039623,M.Tipton,NO,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0036955,T.Marshall,LV,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0032775,D.Robinson,LA,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0033375,T.Patrick,DET,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0034386,J.Watson,KC,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,16,00-0039379,J.Thrash,CLE,WR,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0
2024,15,00-0031381,D.Adams,NYJ,WR,1,31.8,40.8,31.8,40.8,9,198.0,2,114.0
2024,15,00-0036963,A.St. Brown,DET,WR,1,25.3,39.3,25.3,39.3,14,193.0,1,72.0
2024,15,00-0031408,M.Evans,TB,WR,1,27.9,36.9,27.9,36.9,9,159.0,2,57.0
2024,15,00-0039893,B.Thomas,JAX,WR,1,22.5,32.5,22.5,32.5,10,105.0,2,84.0
2024,15,00-0036912,D.Smith,PHI,WR,1,17.0,28.0,17.0,28.0,11,109.0,1,49.0
2024,15,00-0036358,C.Lamb,DAL,WR,1,17.6,26.6,17.6,26.6,9,116.0,1,69.0
2024,15,00-0035659,T.McLaurin,WAS,WR,1,19.3,26.3,19.3,26.3,7,73.0,2,15.0
2024,15,00-0035676,A.Brown,PHI,WR,1,17.0,25.0,17.0,25.0,8,110.0,1,62.0
2024,15,00-0039337,M.Nabers,NYG,WR,1,14.2,24.2,14.2,24.2,10,82.0,1,38.0
2024,15,00-0036550,R.Bateman,BAL,WR,1,20.0,23.0,20.0,23.0,3,80.0,2,19.0
2024,15,00-0036407,J.Jeudy,CLE,WR,1,10.8,21.8,10.8,21.8,11,108.0,0,48.0
2024,15,00-0039491,J.Coker,CAR,WR,1,17.0,21.0,17.0,21.0,4,110.0,1,60.0
2024,15,00-0036322,J.Jefferson,MIN,WR,1,13.3,20.3,13.3,20.3,7,73.0,1,37.0
2024,15,00-0030279,K.Allen,CHI,WR,1,14.2,20.2,14.2,20.2,6,82.0,1,23.0
2024,15,00-0036410,T.Higgins,CIN,WR,1,14.8,19.8,14.8,19.8,5,88.0,1,16.0
2024,15,00-0039894,X.Worthy,KC,WR,1,13.6,19.6,13.6,19.6,6,46.0,0,37.0
2024,15,00-0037816,R.Doubs,GB,WR,1,16.0,19.0,16.0,19.0,3,40.0,2,10.0
2024,15,00-0039855,J.McMillan,TB,WR,1,13.5,18.5,13.5,18.5,5,75.0,1,13.0
2024,15,00-0036900,J.Chase,CIN,WR,1,9.4,18.4,9.4,18.4,9,94.0,0,60.0
2024,15,00-0038543,J.Smith-Njigba,SEA,WR,1,8.3,18.3,8.3,18.3,10,83.0,0,39.0
2024,15,00-0039075,P.Nacua,LA,WR,1,10.8,17.8,10.8,17.8,7,97.0,0,40.0
2024,15,00-0036554,N.Collins,HOU,WR,1,13.7,17.7,13.7,17.7,4,17.0,2,2.0
2024,15,00-0039915,L.McConkey,LAC,WR,1,11.8,16.8,11.8,16.8,5,58.0,1,13.0
2024,15,00-0037261,K.Shakir,BUF,WR,1,9.9,15.9,9.9,15.9,6,39.0,1,33.0
2024,15,00-0038544,Q.Johnston,LAC,WR,1,10.5,15.5,10.5,15.5,5,45.0,1,22.0
2024,15,00-0034827,D.Moore,CHI,WR,1,7.0,15.0,7.0,15.0,8,46.0,0,42.0
2024,15,00-0037740,G.Wilson,NYJ,WR,1,11.6,14.6,11.6,14.6,3,56.0,1,13.0
2024,15,00-0037238,D.London,ATL,WR,1,11.3,14.3,11.3,14.3,3,53.0,1,14.0
2024,15,00-0038994,J.Addison,MIN,WR,1,6.3,13.3,6.3,13.3,7,63.0,0,10.0
2024,15,00-0033375,T.Patrick,DET,WR,1,9.0,13.0,9.0,13.0,4,30.0,1,13.0
2024,15,00-0037240,J.Williams,DET,WR,1,9.7,12.7,9.7,12.7,3,37.0,1,1.0
