city,state,stadium_name,Date,Time,latitude,longitude,timezone,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
Inglewood,CA,SoFi Stadium,2020-11-22,4:05PM,33.9535,-118.3392,America/Los_Angeles,17.3,0.0,56.88,79,1012.0
Indianapolis,IN,Lucas Oil Stadium,2020-11-22,4:25PM,39.7601,-86.1639,America/Indiana/Indianapolis,4.5,0.0,70.56,84,1020.0
Minneapolis,MN,U.S. Bank Stadium,2020-11-22,4:25PM,44.974,-93.2581,America/Chicago,4.9,0.0,54.36,75,1021.1
Las Vegas,NV,Allegiant Stadium,2020-11-22,8:20PM,36.0908,-115.183,America/Los_Angeles,13.2,0.0,28.44,32,1011.4
Tampa,FL,Raymond James Stadium,2020-11-23,8:15PM,27.9759,-82.5033,America/New_York,19.1,0.0,24.12,79,1019.7
Detroit,MI,Ford Field,2020-11-26,12:30PM,42.34,-83.0456,America/Detroit,8.8,0.0,77.76,80,1015.3
Arlington,TX,AT&T Stadium,2020-11-26,4:30PM,32.7473,-97.0945,America/Chicago,22.1,0.0,58.32,51,1012.4
Atlanta,GA,Mercedes-Benz Stadium,2020-11-29,1:00PM,33.755,-84.4008,America/New_York,14.0,0.0,58.32,79,1019.7
Orchard Park,NY,Highmark Stadium,2020-11-29,1:00PM,42.7738,-78.7868,America/New_York,9.1,0.0,65.16000000000001,49,1017.4
Cincinnati,OH,Paycor Stadium,2020-11-29,1:00PM,39.0954,-84.516,America/New_York,9.9,0.0,32.76,53,1018.4
Jacksonville,FL,TIAA Bank Field,2020-11-29,1:00PM,30.3239,-81.6373,America/New_York,21.2,0.0,14.76,84,1017.4
Indianapolis,IN,Lucas Oil Stadium,2020-11-29,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,8.2,0.0,37.080000000000005,55,1018.4
Foxborough,MA,Gillette Stadium,2020-11-29,1:00PM,42.0909,-71.2643,America/New_York,9.8,0.0,33.84,48,1019.4
East Rutherford,NJ,MetLife Stadium,2020-11-29,1:00PM,40.8136,-74.0744,America/New_York,10.0,0.0,23.040000000000003,48,1020.5
Minneapolis,MN,U.S. Bank Stadium,2020-11-29,1:00PM,44.974,-93.2581,America/Chicago,1.8,0.0,93.24,48,1023.0
Denver,CO,Empower Field at Mile High,2020-11-29,4:05PM,39.7439,-105.0201,America/Denver,2.8,0.0,11.879999999999999,38,1033.0
Inglewood,CA,SoFi Stadium,2020-11-29,4:05PM,33.9535,-118.3392,America/Los_Angeles,17.6,0.0,56.88,28,1018.4
Tampa,FL,Raymond James Stadium,2020-11-29,4:25PM,27.9759,-82.5033,America/New_York,25.5,0.0,42.480000000000004,59,1014.8
Green Bay,WI,Lambeau Field,2020-11-29,8:20PM,44.5013,-88.0622,America/Chicago,1.8,0.0,76.32,60,1016.9
Philadelphia,PA,Lincoln Financial Field,2020-11-30,8:15PM,39.9008,-75.1675,America/New_York,16.1,0.0,57.96000000000001,92,995.2
Pittsburgh,PA,Acrisure Stadium,2020-12-02,3:40PM,40.4468,-80.0158,America/New_York,4.1,0.0,55.800000000000004,53,1023.3
Atlanta,GA,Mercedes-Benz Stadium,2020-12-06,1:00PM,33.755,-84.4008,America/New_York,11.7,0.0,20.16,60,1016.2
Chicago,IL,Soldier Field,2020-12-06,1:00PM,41.8623,-87.6167,America/Chicago,2.0,0.0,25.92,74,1019.4
Miami Gardens,FL,Hard Rock Stadium,2020-12-06,1:00PM,25.958,-80.238,America/New_York,27.3,0.0,23.040000000000003,64,1014.9
Nashville,TN,Nissan Stadium,2020-12-06,1:00PM,36.1665,-86.7713,America/Chicago,11.8,0.0,14.4,68,1014.0
Houston,TX,NRG Stadium,2020-12-06,1:00PM,29.6847,-95.4107,America/Chicago,14.8,0.0,43.2,60,1019.4
Minneapolis,MN,U.S. Bank Stadium,2020-12-06,1:00PM,44.974,-93.2581,America/Chicago,2.9,0.0,25.92,67,1021.1
East Rutherford,NJ,MetLife Stadium,2020-12-06,1:00PM,40.8136,-74.0744,America/New_York,3.8,0.0,106.2,47,1009.2
Glendale,AZ,State Farm Stadium,2020-12-06,4:05PM,33.5275,-112.2625,America/Phoenix,21.4,0.0,18.720000000000002,12,1019.8
Seattle,WA,Lumen Field,2020-12-06,4:05PM,47.5952,-122.3316,America/Los_Angeles,11.4,0.0,47.519999999999996,80,1031.8
Green Bay,WI,Lambeau Field,2020-12-06,4:25PM,44.5013,-88.0622,America/Chicago,1.6,0.0,40.68000000000001,59,1017.5
Inglewood,CA,SoFi Stadium,2020-12-06,4:25PM,33.9535,-118.3392,America/Los_Angeles,16.7,0.0,58.68000000000001,36,1020.0
Kansas City,MO,GEHA Field at Arrowhead Stadium,2020-12-06,8:20PM,39.049,-94.4839,America/Chicago,3.9,0.0,38.16,81,1021.4
Pittsburgh,PA,Acrisure Stadium,2020-12-07,5:00PM,40.4468,-80.0158,America/New_York,0.4,0.0,54.72,54,1013.0
Santa Clara,CA,Levi's Stadium,2020-12-07,8:15PM,37.403,-121.9692,America/Los_Angeles,15.6,0.0,12.24,36,1022.3
Baltimore,MD,M&T Bank Stadium,2020-12-08,8:05PM,39.2779,-76.6227,America/New_York,2.5,0.0,66.60000000000001,58,1014.0
Inglewood,CA,SoFi Stadium,2020-12-10,8:20PM,33.9535,-118.3392,America/Los_Angeles,13.9,0.0,5.4,87,1018.0
Charlotte,NC,Bank of America Stadium,2020-12-13,1:00PM,35.2258,-80.8528,America/New_York,16.5,0.0,42.84,80,1018.8
Chicago,IL,Soldier Field,2020-12-13,1:00PM,41.8623,-87.6167,America/Chicago,0.1,0.0,11.879999999999999,73,1022.0
Cincinnati,OH,Paycor Stadium,2020-12-13,1:00PM,39.0954,-84.516,America/New_York,7.2,0.0,2.8800000000000003,65,1021.3
East Rutherford,NJ,MetLife Stadium,2020-12-13,1:00PM,40.8136,-74.0744,America/New_York,14.6,0.0,57.6,77,1013.9
Jacksonville,FL,TIAA Bank Field,2020-12-13,1:00PM,30.3239,-81.6373,America/New_York,20.0,0.0,22.68,86,1020.6
Tampa,FL,Raymond James Stadium,2020-12-13,1:00PM,27.9759,-82.5033,America/New_York,22.9,0.0,15.840000000000002,82,1020.4
Miami Gardens,FL,Hard Rock Stadium,2020-12-13,1:00PM,25.958,-80.238,America/New_York,26.7,0.0,23.759999999999998,62,1019.9
Las Vegas,NV,Allegiant Stadium,2020-12-13,4:05PM,36.0908,-115.183,America/Los_Angeles,7.0,0.0,15.48,18,1025.7
Seattle,WA,Lumen Field,2020-12-13,4:05PM,47.5952,-122.3316,America/Los_Angeles,6.3,0.0,36.0,90,1014.3
Inglewood,CA,SoFi Stadium,2020-12-13,4:25PM,33.9535,-118.3392,America/Los_Angeles,16.7,0.0,64.08,47,1021.8
Detroit,MI,Ford Field,2020-12-13,4:25PM,42.34,-83.0456,America/Detroit,2.3,0.0,39.6,67,1020.3
Philadelphia,PA,Lincoln Financial Field,2020-12-13,4:25PM,39.9008,-75.1675,America/New_York,13.2,0.0,50.4,53,1016.0
Santa Clara,CA,Levi's Stadium,2020-12-13,4:25PM,37.403,-121.9692,America/Los_Angeles,14.7,0.4,36.36,84,1020.8
Orchard Park,NY,Highmark Stadium,2020-12-13,8:20PM,42.7738,-78.7868,America/New_York,2.2,0.0,49.32,74,1020.4
Cleveland,OH,FirstEnergy Stadium,2020-12-14,8:15PM,41.5061,-81.6995,America/New_York,0.9,0.0,94.32,53,1024.6
Las Vegas,NV,Allegiant Stadium,2020-12-17,8:20PM,36.0908,-115.183,America/Los_Angeles,10.2,0.0,27.0,58,1011.4
Denver,CO,Empower Field at Mile High,2020-12-19,4:30PM,39.7439,-105.0201,America/Denver,2.7,0.0,31.319999999999997,39,1016.2
Green Bay,WI,Lambeau Field,2020-12-19,8:15PM,44.5013,-88.0622,America/Chicago,-0.9,0.0,18.36,92,1015.4
Atlanta,GA,Mercedes-Benz Stadium,2020-12-20,1:00PM,33.755,-84.4008,America/New_York,9.8,0.0,19.44,83,1018.3
Minneapolis,MN,U.S. Bank Stadium,2020-12-20,1:00PM,44.974,-93.2581,America/Chicago,2.9,0.0,36.36,58,1009.3
Indianapolis,IN,Lucas Oil Stadium,2020-12-20,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,2.6,0.0,56.88,73,1016.7
Arlington,TX,AT&T Stadium,2020-12-20,1:00PM,32.7473,-97.0945,America/Chicago,14.7,0.0,48.24,45,1020.6
Nashville,TN,Nissan Stadium,2020-12-20,1:00PM,36.1665,-86.7713,America/Chicago,9.2,0.1,30.6,85,1016.7
Baltimore,MD,M&T Bank Stadium,2020-12-20,1:00PM,39.2779,-76.6227,America/New_York,4.9,0.0,57.96000000000001,83,1019.4
Miami Gardens,FL,Hard Rock Stadium,2020-12-20,1:00PM,25.958,-80.238,America/New_York,26.0,0.2,54.72,62,1018.0
Landover,MD,FedExField,2020-12-20,1:00PM,38.9078,-76.8645,America/New_York,3.9,0.1,56.519999999999996,89,1019.5
Glendale,AZ,State Farm Stadium,2020-12-20,4:05PM,33.5275,-112.2625,America/Phoenix,18.7,0.0,15.48,22,1019.2
New Orleans,LA,Caesars Superdome,2020-12-20,4:25PM,29.9509,-90.0815,America/Chicago,15.5,0.0,42.12,81,1015.9
Inglewood,CA,SoFi Stadium,2020-12-20,4:05PM,33.9535,-118.3392,America/Los_Angeles,20.0,0.0,29.880000000000003,25,1018.1
East Rutherford,NJ,MetLife Stadium,2020-12-20,8:20PM,40.8136,-74.0744,America/New_York,1.4,0.0,24.840000000000003,96,1017.7
Cincinnati,OH,Paycor Stadium,2020-12-21,8:15PM,39.0954,-84.516,America/New_York,6.7,0.0,73.8,64,1010.3
New Orleans,LA,Caesars Superdome,2020-12-25,4:30PM,29.9509,-90.0815,America/Chicago,9.1,0.0,64.8,39,1023.4
Detroit,MI,Ford Field,2020-12-26,1:00PM,42.34,-83.0456,America/Detroit,-4.6,0.0,69.12,70,1013.1
Glendale,AZ,State Farm Stadium,2020-12-26,4:30PM,33.5275,-112.2625,America/Phoenix,17.0,0.0,16.56,33,1015.6
Las Vegas,NV,Allegiant Stadium,2020-12-26,8:15PM,36.0908,-115.183,America/Los_Angeles,10.5,0.0,11.16,19,1017.6
Kansas City,MO,GEHA Field at Arrowhead Stadium,2020-12-27,1:00PM,39.049,-94.4839,America/Chicago,9.8,0.0,58.68000000000001,49,1006.0
Jacksonville,FL,TIAA Bank Field,2020-12-27,1:00PM,30.3239,-81.6373,America/New_York,11.8,0.0,32.04,61,1025.9
Houston,TX,NRG Stadium,2020-12-27,1:00PM,29.6847,-95.4107,America/Chicago,21.2,0.0,86.76,62,1018.3
East Rutherford,NJ,MetLife Stadium,2020-12-27,1:00PM,40.8136,-74.0744,America/New_York,2.1,0.0,25.92,53,1026.2
Pittsburgh,PA,Acrisure Stadium,2020-12-27,1:00PM,40.4468,-80.0158,America/New_York,2.2,0.0,33.480000000000004,62,1021.9
Baltimore,MD,M&T Bank Stadium,2020-12-27,1:00PM,39.2779,-76.6227,America/New_York,1.7,0.0,26.28,59,1027.3
Landover,MD,FedExField,2020-12-27,4:05PM,38.9078,-76.8645,America/New_York,4.5,0.0,30.240000000000002,50,1025.6
Inglewood,CA,SoFi Stadium,2020-12-27,4:05PM,33.9535,-118.3392,America/Los_Angeles,14.6,0.0,58.68000000000001,81,1012.7
Arlington,TX,AT&T Stadium,2020-12-27,4:25PM,32.7473,-97.0945,America/Chicago,23.2,0.0,56.88,18,1012.2
Seattle,WA,Lumen Field,2020-12-27,4:25PM,47.5952,-122.3316,America/Los_Angeles,7.2,0.0,30.240000000000002,91,1017.5
Green Bay,WI,Lambeau Field,2020-12-27,8:20PM,44.5013,-88.0622,America/Chicago,-2.7,1.3,70.2,88,1009.1
Foxborough,MA,Gillette Stadium,2020-12-28,8:15PM,42.0909,-71.2643,America/New_York,3.3,0.0,48.6,95,1018.1
Tampa,FL,Raymond James Stadium,2021-01-03,1:00PM,27.9759,-82.5033,America/New_York,17.6,0.0,55.440000000000005,76,1019.2
Orchard Park,NY,Highmark Stadium,2021-01-03,1:00PM,42.7738,-78.7868,America/New_York,2.7,0.1,16.2,82,1012.9
Cincinnati,OH,Paycor Stadium,2021-01-03,1:00PM,39.0954,-84.516,America/New_York,3.9,0.0,65.16000000000001,77,1017.1
Cleveland,OH,FirstEnergy Stadium,2021-01-03,1:00PM,41.5061,-81.6995,America/New_York,3.2,0.1,70.2,92,1013.7
East Rutherford,NJ,MetLife Stadium,2021-01-03,1:00PM,40.8136,-74.0744,America/New_York,2.7,0.5,66.96000000000001,93,1016.5
Detroit,MI,Ford Field,2021-01-03,1:00PM,42.34,-83.0456,America/Detroit,1.3,0.0,9.360000000000001,96,1013.9
Foxborough,MA,Gillette Stadium,2021-01-03,1:00PM,42.0909,-71.2643,America/New_York,2.3,0.0,35.28,74,1020.0
Charlotte,NC,Bank of America Stadium,2021-01-03,4:25PM,35.2258,-80.8528,America/New_York,11.5,0.0,46.440000000000005,85,1012.9
Chicago,IL,Soldier Field,2021-01-03,4:25PM,41.8623,-87.6167,America/Chicago,2.1,0.0,44.28,80,1016.0
Indianapolis,IN,Lucas Oil Stadium,2021-01-03,4:25PM,39.7601,-86.1639,America/Indiana/Indianapolis,2.0,0.0,52.2,75,1016.7
Inglewood,CA,SoFi Stadium,2021-01-03,4:25PM,33.9535,-118.3392,America/Los_Angeles,14.6,0.0,38.519999999999996,79,1021.2
Denver,CO,Empower Field at Mile High,2021-01-03,4:25PM,39.7439,-105.0201,America/Denver,8.3,0.0,30.240000000000002,31,1006.6
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-01-03,4:25PM,39.049,-94.4839,America/Chicago,4.7,0.0,20.16,76,1014.2
Houston,TX,NRG Stadium,2021-01-03,4:25PM,29.6847,-95.4107,America/Chicago,18.5,0.0,53.64,50,1018.3
Santa Clara,CA,Levi's Stadium,2021-01-03,4:25PM,37.403,-121.9692,America/Los_Angeles,12.9,0.0,31.680000000000003,83,1022.2
Philadelphia,PA,Lincoln Financial Field,2021-01-03,8:20PM,39.9008,-75.1675,America/New_York,3.9,0.7,47.16,94,1013.8
Orchard Park,NY,Highmark Stadium,2021-01-09,1:05PM,42.7738,-78.7868,America/New_York,0.6,0.0,25.92,59,1022.3
Seattle,WA,Lumen Field,2021-01-09,4:40PM,47.5952,-122.3316,America/Los_Angeles,8.2,0.0,14.4,60,1022.3
Landover,MD,FedExField,2021-01-09,8:15PM,38.9078,-76.8645,America/New_York,2.7,0.0,56.88,53,1017.7
Nashville,TN,Nissan Stadium,2021-01-10,1:05PM,36.1665,-86.7713,America/Chicago,2.1,0.0,3.9600000000000004,62,1028.4
New Orleans,LA,Caesars Superdome,2021-01-10,4:40PM,29.9509,-90.0815,America/Chicago,6.9,0.0,66.24,71,1023.0
Pittsburgh,PA,Acrisure Stadium,2021-01-10,8:15PM,40.4468,-80.0158,America/New_York,-2.3,0.0,28.44,85,1027.9
Orchard Park,NY,Highmark Stadium,2021-01-16,8:15PM,42.7738,-78.7868,America/New_York,0.7,0.1,86.03999999999999,79,1000.0
Green Bay,WI,Lambeau Field,2021-01-16,4:35PM,44.5013,-88.0622,America/Chicago,1.5,0.0,44.28,77,1004.5
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-01-17,3:05PM,39.049,-94.4839,America/Chicago,4.8,0.0,77.03999999999999,57,1013.3
New Orleans,LA,Caesars Superdome,2021-01-17,6:40PM,29.9509,-90.0815,America/Chicago,9.9,0.0,33.12,61,1017.4
Green Bay,WI,Lambeau Field,2021-01-24,3:05PM,44.5013,-88.0622,America/Chicago,-0.2,0.0,48.96,59,1018.2
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-01-24,6:40PM,39.049,-94.4839,America/Chicago,2.3,0.0,41.76,88,1016.9
Tampa,FL,Raymond James Stadium,2021-02-07,6:30PM,27.9759,-82.5033,America/New_York,16.5,0.0,57.24,83,1016.1
Tampa,FL,Raymond James Stadium,2021-09-09,8:20PM,27.9759,-82.5033,America/New_York,26.4,0.0,25.92,89,1013.3
Atlanta,GA,Mercedes-Benz Stadium,2021-09-12,1:00PM,33.755,-84.4008,America/New_York,25.6,0.3,23.040000000000003,68,1026.0
Orchard Park,NY,Highmark Stadium,2021-09-12,1:00PM,42.7738,-78.7868,America/New_York,22.9,0.2,96.84,76,1015.8
Charlotte,NC,Bank of America Stadium,2021-09-12,1:00PM,35.2258,-80.8528,America/New_York,29.2,0.0,19.44,40,1024.8
Cincinnati,OH,Paycor Stadium,2021-09-12,1:00PM,39.0954,-84.516,America/New_York,29.8,0.0,68.76,46,1019.9
Indianapolis,IN,Lucas Oil Stadium,2021-09-12,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,29.0,0.0,73.44,49,1018.5
Nashville,TN,Nissan Stadium,2021-09-12,1:00PM,36.1665,-86.7713,America/Chicago,29.5,0.0,27.720000000000002,55,1023.3
Detroit,MI,Ford Field,2021-09-12,1:00PM,42.34,-83.0456,America/Detroit,28.7,0.0,82.8,53,1014.4
Houston,TX,NRG Stadium,2021-09-12,1:00PM,29.6847,-95.4107,America/Chicago,30.7,0.0,53.64,54,1018.6
Landover,MD,FedExField,2021-09-12,1:00PM,38.9078,-76.8645,America/New_York,28.7,0.0,52.56,47,1020.3
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-09-12,4:25PM,39.049,-94.4839,America/Chicago,32.6,0.0,58.68000000000001,41,1014.1
East Rutherford,NJ,MetLife Stadium,2021-09-12,4:25PM,40.8136,-74.0744,America/New_York,28.7,0.0,81.36000000000001,53,1015.3
New Orleans,LA,Caesars Superdome,2021-09-12,4:25PM,29.9509,-90.0815,America/Chicago,25.0,0.6,50.76,93,1020.2
Foxborough,MA,Gillette Stadium,2021-09-12,4:25PM,42.0909,-71.2643,America/New_York,25.9,0.0,70.92,66,1013.6
Inglewood,CA,SoFi Stadium,2021-09-12,8:20PM,33.9535,-118.3392,America/Los_Angeles,18.8,0.0,75.60000000000001,87,1011.2
Las Vegas,NV,Allegiant Stadium,2021-09-13,8:15PM,36.0908,-115.183,America/Los_Angeles,34.2,0.0,54.0,11,1004.9
Landover,MD,FedExField,2021-09-16,8:20PM,38.9078,-76.8645,America/New_York,21.7,0.1,29.52,100,1021.3
Miami Gardens,FL,Hard Rock Stadium,2021-09-19,1:00PM,25.958,-80.238,America/New_York,30.9,0.2,22.68,65,1016.8
Charlotte,NC,Bank of America Stadium,2021-09-19,1:00PM,35.2258,-80.8528,America/New_York,29.6,0.0,41.4,56,1020.4
Chicago,IL,Soldier Field,2021-09-19,1:00PM,41.8623,-87.6167,America/Chicago,27.4,0.0,53.28,57,1018.1
Cleveland,OH,FirstEnergy Stadium,2021-09-19,1:00PM,41.5061,-81.6995,America/New_York,24.3,0.0,53.28,66,1022.2
Indianapolis,IN,Lucas Oil Stadium,2021-09-19,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,29.6,0.0,39.24,51,1019.2
Jacksonville,FL,TIAA Bank Field,2021-09-19,1:00PM,30.3239,-81.6373,America/New_York,25.0,2.7,30.240000000000002,93,1017.6
East Rutherford,NJ,MetLife Stadium,2021-09-19,1:00PM,40.8136,-74.0744,America/New_York,23.2,0.0,55.800000000000004,47,1021.7
Philadelphia,PA,Lincoln Financial Field,2021-09-19,1:00PM,39.9008,-75.1675,America/New_York,25.1,0.0,51.12,35,1021.6
Pittsburgh,PA,Acrisure Stadium,2021-09-19,1:00PM,40.4468,-80.0158,America/New_York,25.6,0.0,23.040000000000003,55,1022.3
Tampa,FL,Raymond James Stadium,2021-09-19,4:05PM,27.9759,-82.5033,America/New_York,26.9,0.7,28.44,84,1014.8
Glendale,AZ,State Farm Stadium,2021-09-19,4:05PM,33.5275,-112.2625,America/Phoenix,37.0,0.0,60.12,15,1006.8
Inglewood,CA,SoFi Stadium,2021-09-19,4:25PM,33.9535,-118.3392,America/Los_Angeles,20.1,0.0,73.44,75,1012.5
Seattle,WA,Lumen Field,2021-09-19,4:25PM,47.5952,-122.3316,America/Los_Angeles,16.9,0.0,79.56,72,1016.7
Baltimore,MD,M&T Bank Stadium,2021-09-19,8:20PM,39.2779,-76.6227,America/New_York,20.6,0.0,29.52,83,1021.4
Green Bay,WI,Lambeau Field,2021-09-20,8:15PM,44.5013,-88.0622,America/Chicago,22.4,0.0,76.32,86,1006.6
Houston,TX,NRG Stadium,2021-09-23,8:20PM,29.6847,-95.4107,America/Chicago,21.4,0.0,29.880000000000003,62,1016.9
East Rutherford,NJ,MetLife Stadium,2021-09-26,1:00PM,40.8136,-74.0744,America/New_York,21.1,0.0,74.88000000000001,45,1012.7
Orchard Park,NY,Highmark Stadium,2021-09-26,1:00PM,42.7738,-78.7868,America/New_York,17.3,0.0,108.0,60,1014.1
Cleveland,OH,FirstEnergy Stadium,2021-09-26,1:00PM,41.5061,-81.6995,America/New_York,19.7,0.0,90.72,49,1016.2
Pittsburgh,PA,Acrisure Stadium,2021-09-26,1:00PM,40.4468,-80.0158,America/New_York,20.8,0.0,64.08,37,1017.2
Nashville,TN,Nissan Stadium,2021-09-26,1:00PM,36.1665,-86.7713,America/Chicago,23.3,0.0,5.760000000000001,61,1020.6
Jacksonville,FL,TIAA Bank Field,2021-09-26,1:00PM,30.3239,-81.6373,America/New_York,27.2,0.0,32.76,48,1020.0
Detroit,MI,Ford Field,2021-09-26,1:00PM,42.34,-83.0456,America/Detroit,20.0,0.0,61.56000000000001,52,1014.5
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-09-26,1:00PM,39.049,-94.4839,America/Chicago,29.5,0.0,95.03999999999999,35,1011.1
Foxborough,MA,Gillette Stadium,2021-09-26,1:00PM,42.0909,-71.2643,America/New_York,22.0,0.0,56.88,53,1007.7
Denver,CO,Empower Field at Mile High,2021-09-26,4:05PM,39.7439,-105.0201,America/Denver,30.8,0.0,47.16,10,1006.0
Las Vegas,NV,Allegiant Stadium,2021-09-26,4:05PM,36.0908,-115.183,America/Los_Angeles,34.1,0.0,19.44,18,1007.9
Minneapolis,MN,U.S. Bank Stadium,2021-09-26,4:25PM,44.974,-93.2581,America/Chicago,26.2,0.0,35.28,47,1004.1
Inglewood,CA,SoFi Stadium,2021-09-26,4:25PM,33.9535,-118.3392,America/Los_Angeles,18.9,0.0,89.64,77,1015.7
Santa Clara,CA,Levi's Stadium,2021-09-26,8:20PM,37.403,-121.9692,America/Los_Angeles,16.0,0.0,52.92,79,1016.6
Arlington,TX,AT&T Stadium,2021-09-27,8:15PM,32.7473,-97.0945,America/Chicago,26.2,0.0,43.56,47,1011.8
Cincinnati,OH,Paycor Stadium,2021-09-30,8:20PM,39.0954,-84.516,America/New_York,20.0,0.0,29.880000000000003,65,1021.7
Atlanta,GA,Mercedes-Benz Stadium,2021-10-03,1:00PM,33.755,-84.4008,America/New_York,22.6,0.7,38.519999999999996,87,1018.4
Orchard Park,NY,Highmark Stadium,2021-10-03,1:00PM,42.7738,-78.7868,America/New_York,19.9,0.6,54.0,93,1012.3
Arlington,TX,AT&T Stadium,2021-10-03,1:00PM,32.7473,-97.0945,America/Chicago,28.4,0.0,40.68000000000001,45,1017.1
Chicago,IL,Soldier Field,2021-10-03,1:00PM,41.8623,-87.6167,America/Chicago,23.0,0.1,11.879999999999999,72,1009.3
Minneapolis,MN,U.S. Bank Stadium,2021-10-03,1:00PM,44.974,-93.2581,America/Chicago,20.5,0.0,39.96,56,1013.5
Miami Gardens,FL,Hard Rock Stadium,2021-10-03,1:00PM,25.958,-80.238,America/New_York,28.2,0.1,54.72,64,1016.8
Philadelphia,PA,Lincoln Financial Field,2021-10-03,1:00PM,39.9008,-75.1675,America/New_York,26.4,0.0,34.92,55,1014.9
East Rutherford,NJ,MetLife Stadium,2021-10-03,1:00PM,40.8136,-74.0744,America/New_York,24.9,0.0,35.64,51,1014.5
New Orleans,LA,Caesars Superdome,2021-10-03,1:00PM,29.9509,-90.0815,America/Chicago,26.2,0.2,17.64,89,1015.9
Inglewood,CA,SoFi Stadium,2021-10-03,4:05PM,33.9535,-118.3392,America/Los_Angeles,25.9,0.0,54.72,34,1011.2
Santa Clara,CA,Levi's Stadium,2021-10-03,4:05PM,37.403,-121.9692,America/Los_Angeles,31.3,0.0,69.84,19,1012.5
Denver,CO,Empower Field at Mile High,2021-10-03,4:25PM,39.7439,-105.0201,America/Denver,24.7,0.0,20.16,13,1014.2
Green Bay,WI,Lambeau Field,2021-10-03,4:25PM,44.5013,-88.0622,America/Chicago,19.5,0.0,34.92,92,1009.0
Foxborough,MA,Gillette Stadium,2021-10-03,8:20PM,42.0909,-71.2643,America/New_York,15.4,0.2,34.56,94,1015.0
Inglewood,CA,SoFi Stadium,2021-10-04,8:15PM,33.9535,-118.3392,America/Los_Angeles,21.0,0.0,37.080000000000005,72,1010.4
Seattle,WA,Lumen Field,2021-10-07,8:20PM,47.5952,-122.3316,America/Los_Angeles,9.5,0.0,29.880000000000003,82,1017.9
Atlanta,GA,Mercedes-Benz Stadium,2021-10-10,9:30AM,33.755,-84.4008,America/New_York,19.3,0.0,31.319999999999997,85,1018.6
Charlotte,NC,Bank of America Stadium,2021-10-10,1:00PM,35.2258,-80.8528,America/New_York,25.0,0.0,58.68000000000001,57,1016.1
Cincinnati,OH,Paycor Stadium,2021-10-10,1:00PM,39.0954,-84.516,America/New_York,27.4,0.0,58.68000000000001,57,1014.0
Pittsburgh,PA,Acrisure Stadium,2021-10-10,1:00PM,40.4468,-80.0158,America/New_York,23.2,0.0,28.08,58,1017.8
Minneapolis,MN,U.S. Bank Stadium,2021-10-10,1:00PM,44.974,-93.2581,America/Chicago,21.5,0.0,75.60000000000001,63,998.4
Houston,TX,NRG Stadium,2021-10-10,1:00PM,29.6847,-95.4107,America/Chicago,29.0,0.1,101.88000000000001,74,1010.7
Tampa,FL,Raymond James Stadium,2021-10-10,1:00PM,27.9759,-82.5033,America/New_York,27.2,0.1,33.480000000000004,65,1013.3
Jacksonville,FL,TIAA Bank Field,2021-10-10,1:00PM,30.3239,-81.6373,America/New_York,25.3,0.0,54.0,68,1014.6
Landover,MD,FedExField,2021-10-10,1:00PM,38.9078,-76.8645,America/New_York,20.0,0.1,58.68000000000001,87,1018.4
Las Vegas,NV,Allegiant Stadium,2021-10-10,4:05PM,36.0908,-115.183,America/Los_Angeles,24.1,0.0,7.5600000000000005,16,1012.5
Inglewood,CA,SoFi Stadium,2021-10-10,4:05PM,33.9535,-118.3392,America/Los_Angeles,19.9,0.0,82.08,71,1013.7
Arlington,TX,AT&T Stadium,2021-10-10,4:25PM,32.7473,-97.0945,America/Chicago,32.8,0.0,121.67999999999999,45,1002.2
Glendale,AZ,State Farm Stadium,2021-10-10,4:25PM,33.5275,-112.2625,America/Phoenix,28.8,0.0,18.36,12,1010.0
Kansas City,MO,GEHA Field at Arrowhead Stadium,2021-10-10,8:20PM,39.049,-94.4839,America/Chicago,18.9,1.1,42.480000000000004,91,1005.0
Baltimore,MD,M&T Bank Stadium,2021-10-11,8:15PM,39.2779,-76.6227,America/New_York,19.9,0.0,11.16,87,1018.4
Philadelphia,PA,Lincoln Financial Field,2021-10-14,8:20PM,39.9008,-75.1675,America/New_York,19.4,0.0,27.0,76,1013.4
Jacksonville,FL,TIAA Bank Field,2021-10-17,9:30AM,30.3239,-81.6373,America/New_York,17.8,0.0,69.84,71,1018.7
Charlotte,NC,Bank of America Stadium,2021-10-17,1:00PM,35.2258,-80.8528,America/New_York,17.4,0.0,43.2,38,1019.7
Chicago,IL,Soldier Field,2021-10-17,1:00PM,41.8623,-87.6167,America/Chicago,17.1,0.0,70.92,43,1020.0
Indianapolis,IN,Lucas Oil Stadium,2021-10-17,1:00PM,39.7601,-86.1639,America/Indiana/Indianapolis,15.9,0.0,54.72,51,1021.5
